Milliseconds,X,Y,Z,cos,headingAccuracy
50726,-0.43489167,0.6040084,-0.5057606,0.43617576,0.17453292
50752,-0.4247418,0.6093502,-0.5224673,0.41870588,0.17453292
50776,-0.4159397,0.6127796,-0.5237933,0.4208752,0.17453292
50801,-0.40483272,0.6223603,-0.52153105,0.42045635,0.17453292
50827,-0.3930776,0.6316271,-0.52263814,0.4163972,0.17453292
50851,-0.37710023,0.6392067,-0.5342247,0.40473968,0.17453292
50876,-0.37052658,0.6417244,-0.5440487,0.39358705,0.17453292
50902,-0.36843762,0.6408428,-0.5637242,0.3684959,0.17453292
50926,-0.35920787,0.64805937,-0.57386994,0.34880084,0.17453292
50951,-0.34170106,0.6566261,-0.5900182,0.32242993,0.17453292
50976,-0.32997686,0.6701198,-0.5939894,0.2987162,0.17453292
51001,-0.3172497,0.6785642,-0.5987393,0.28357446,0.17453292
51026,-0.3063715,0.6819582,-0.60227555,0.27988157,0.17453292
51051,-0.2877099,0.6865972,-0.6159581,0.25768757,0.17453292
51077,-0.27961105,0.6872868,-0.6357478,0.21278924,0.17453292
51101,-0.27041903,0.6932767,-0.63991266,0.19170998,0.17453292
51126,-0.26197827,0.6962873,-0.644707,0.17579593,0.17453292
51152,-0.25640708,0.69808567,-0.6476028,0.16595915,0.17453292
51176,-0.25250664,0.70615196,-0.6322414,0.19457795,0.17453292
51201,-0.2607723,0.6871426,-0.6325882,0.24426427,0.17453292
51227,-0.26123923,0.6808214,-0.6125822,0.3049251,0.17453292
51251,-0.25868687,0.6912653,-0.5975882,0.313244,0.17453292
51276,-0.27186528,0.67904913,-0.60032517,0.32340568,0.17453292
51302,-0.28174454,0.6701578,-0.60488874,0.32498956,0.17453292
51326,-0.29262325,0.65756387,-0.60653865,0.33777553,0.17453292
51352,-0.30338544,0.6468038,-0.6031344,0.3547267,0.17453292
51377,-0.32418337,0.6283281,-0.5860422,0.39580736,0.17453292
51401,-0.33603245,0.6123935,-0.57588655,0.42474824,0.17453292
51426,-0.34573197,0.6040058,-0.5653313,0.44277185,0.17453292
51451,-0.35463563,0.59526175,-0.5527339,0.4630143,0.17453292
51477,-0.36203778,0.5925952,-0.5225527,0.49466977,0.17453292
51501,-0.36648571,0.6084965,-0.5142818,0.48055637,0.17453292
51526,-0.37148082,0.6692209,-0.50674665,0.39667776,0.17453292
51552,-0.38269678,0.7045167,-0.51498,0.30330664,0.17453292
51576,-0.38299644,0.7477279,-0.47201246,0.26724702,0.17453292
51601,-0.38582778,0.7580233,-0.45573568,0.26237863,0.17453292
51627,-0.39553314,0.7367208,-0.45629,0.30429494,0.17453292
51651,-0.39977577,0.7274291,-0.44621995,0.33453548,0.17453292
51676,-0.42134577,0.6897529,-0.46492374,0.36132345,0.17453292
51701,-0.42119375,0.6763065,-0.46010503,0.3918019,0.17453292
51727,-0.4195849,0.6522363,-0.46081805,0.43148932,0.17453292
51751,-0.4211856,0.62630504,-0.47109693,0.45652205,0.17453292
51776,-0.4294095,0.6103248,-0.49335825,0.44688788,0.17453292
51801,-0.42394575,0.61390036,-0.50871795,0.42965382,0.17453292
51827,-0.4178136,0.6124338,-0.5133453,0.43224207,0.17453292
51851,-0.4111092,0.6141913,-0.51635206,0.4325954,0.17453292
51876,-0.4035613,0.6212026,-0.5198974,0.4253849,0.17453292
51902,-0.39173293,0.6298635,-0.5352825,0.4040915,0.17453292
51926,-0.3849691,0.63572925,-0.5409909,0.3936698,0.17453292
51951,-0.3776781,0.6383313,-0.5476564,0.387253,0.17453292
51977,-0.37065485,0.6403717,-0.55589193,0.37884465,0.17453292
52001,-0.35663593,0.6444887,-0.5780689,0.3511146,0.17453292
52027,-0.34610593,0.6519617,-0.5845316,0.33686703,0.17453292
52051,-0.33175877,0.6689513,-0.58575284,0.3151729,0.17453292
52077,-0.32064515,0.6768459,-0.5900967,0.30141696,0.17453292
52101,-0.30253884,0.68349534,-0.6064277,0.2712006,0.17453292
52127,-0.2935947,0.6867069,-0.6162773,0.24987617,0.17453292
52151,-0.28176016,0.69617414,-0.61898804,0.22979677,0.17453292
52176,-0.27222624,0.70548904,-0.61977756,0.20989014,0.17453292
52202,-0.2592505,0.7142647,-0.62543607,0.17732692,0.17453292
52226,-0.25793135,0.7082415,-0.6324114,0.17866501,0.17453292
52251,-0.25962716,0.70762163,-0.6319816,0.1801794,0.17453292
52276,-0.27514592,0.66852,-0.6427943,0.25335985,0.17453292
52301,-0.27145812,0.6847115,-0.60922706,0.29380777,0.17453292
52327,-0.27275443,0.6848587,-0.6002975,0.3101879,0.17453292
52351,-0.28002122,0.6756157,-0.5988274,0.3264004,0.17453292
52376,-0.2885048,0.66767424,-0.60090584,0.33149394,0.17453292
52402,-0.31042585,0.641548,-0.6049307,0.35512087,0.17453292
52426,-0.32182515,0.6305823,-0.5995723,0.3732393,0.17453292
52451,-0.3332839,0.61813956,-0.5940519,0.39233616,0.17453292
