Milliseconds,X,Y,Z
3803,-0.6629274,-9.738765,-0.9420103
3829,-0.5700154,-9.741822,-0.9707529
3853,-0.16339558,-9.769046,-0.84228206
3878,0.123403184,-9.774302,-0.78625363
3903,0.06822399,-9.758161,-0.9716165
3929,0.022158016,-9.743386,-1.1118989
3953,0.13477045,-9.72555,-1.251363
3979,0.34590596,-9.719679,-1.256413
4004,0.5534952,-9.712931,-1.234104
4028,0.2771991,-9.759082,-0.9240467
4053,-0.13726345,-9.7904415,-0.546623
4079,-0.52972364,-9.782339,-0.44228804
4103,-0.8004484,-9.756877,-0.5770877
4128,-1.0293562,-9.721056,-0.7822353
4154,-0.9451838,-9.735529,-0.70461535
4178,-0.81841666,-9.759064,-0.5111312
4203,-0.80125535,-9.765051,-0.41492632
4229,-0.8054478,-9.768943,-0.2989866
4253,-0.8262229,-9.769095,-0.22915854
4279,-0.8917038,-9.764892,-0.14881645
4303,-1.0605586,-9.749052,-0.039934378
4329,-1.7244014,-9.652823,0.1408093
4353,-1.7244014,-9.652823,0.1408093
4378,-1.832346,-9.632888,-0.14269876
4404,-1.7012011,-9.604709,-1.012857
4428,-1.0856078,-9.480124,-2.2625403
4454,0.12635851,-9.215511,-3.3509355
4478,0.39087227,-9.175615,-3.4388506
4503,0.5200876,-9.123086,-3.559381
4529,0.51108223,-8.978375,-3.9112594
4553,-0.48828635,-9.051651,-3.741602
4579,-0.43602386,-9.167848,-3.4541042
4603,-0.7170436,-9.256758,-3.1573207
4629,-1.92643,-9.241834,-2.6547616
4653,-2.055551,-9.362747,-2.0697973
4678,-1.5577024,-9.513867,-1.7972958
4704,-0.44488096,-9.674564,-1.5411929
4728,-0.3507601,-9.686494,-1.4896924
4753,-0.62990206,-9.68959,-1.3731163
4779,-0.75474393,-9.693087,-1.2825022
4803,-0.807134,-9.704616,-1.1573098
4829,-0.79865545,-9.720762,-1.0194662
4853,-0.64825165,-9.75389,-0.7821722
4878,-0.6024278,-9.7624445,-0.7086276
4903,-0.5020339,-9.772208,-0.6498442
4928,-0.36584213,-9.782788,-0.57758856
4954,-0.29567868,-9.793086,-0.42241457
4978,-0.33487925,-9.789449,-0.4742683
5003,-0.32364228,-9.781496,-0.6228803
5028,-0.29643542,-9.769158,-0.8037739
5054,0.1162426,-9.780807,-0.7019201
5078,0.24795088,-9.775811,-0.7364914
5103,0.2469024,-9.775332,-0.7431697
5129,0.30492502,-9.776688,-0.7026936
5153,0.45602065,-9.7646475,-0.7836441
5179,0.6769593,-9.733811,-0.9823607
5203,0.5118082,-9.727812,-1.1305362
5228,0.2693494,-9.745121,-1.063226
5254,-0.37510496,-9.793061,-0.3544438
5278,-0.69145846,-9.773281,-0.41863123
5304,-0.8552711,-9.751191,-0.594274
5328,-0.86130816,-9.745112,-0.6792035
5353,-0.6541509,-9.780094,-0.30371222
5379,-0.74135804,-9.776966,-0.17806631
5403,-0.8979588,-9.765232,-0.06557196
5429,-1.0451661,-9.750734,0.03444525
5453,-1.1674213,-9.736343,0.10550125
5478,-1.3510419,-9.709787,0.25516018
5504,-1.4447204,-9.693351,0.34946102
5528,-1.7568668,-9.638312,0.43214163
5553,-1.9529346,-9.604309,0.33715442
5579,-1.8465047,-9.541463,-1.3119808
5603,-1.0800182,-9.394742,-2.5966847
5628,-0.5449764,-9.280385,-3.122153
5654,-0.26773152,-9.222062,-3.3244975
5678,-0.18193403,-8.968977,-3.961659
5703,-0.29425055,-8.959243,-3.9769053
5729,-0.6115941,-9.004605,-3.8358078
5753,-0.62614226,-9.090663,-3.6246636
5778,-0.8693366,-9.22835,-3.2019057
5804,-1.344196,-9.282097,-2.8646467
5828,-1.7481413,-9.383852,-2.2489364
5854,-1.3488219,-9.598032,-1.4929345
5878,-0.5852996,-9.691993,-1.3758986
5903,-0.5917033,-9.707182,-1.261303
5929,-0.76004905,-9.710281,-1.1415584
5953,-0.97401357,-9.69694,-1.0913461
5978,-1.0995618,-9.698322,-0.9507366
6004,-1.037363,-9.714179,-0.8538088
6028,-0.7746653,-9.745849,-0.7672769
6053,-0.53630155,-9.760258,-0.7874925
6079,-0.3179356,-9.7658,-0.83573425
6103,-0.23572974,-9.7773075,-0.72046596
6128,-0.28126916,-9.77894,-0.68087935
6154,-0.32816255,-9.770916,-0.76935375
6178,-0.39945,-9.748002,-0.9936197
6203,-0.28896287,-9.755278,-0.959917
6229,-0.039911326,-9.763243,-0.9208053
6253,0.19553298,-9.768424,-0.84264547
6279,0.27699393,-9.76437,-0.8664536
6303,0.47409967,-9.739968,-1.0385777
6328,0.6583267,-9.731333,-1.0188993
6354,0.7295661,-9.722703,-1.0522228
6378,0.40671054,-9.719194,-1.2418634
6403,-0.34698454,-9.785628,-0.53987867
6428,-0.69460106,-9.773853,-0.3996426
6453,-0.8635385,-9.757913,-0.45587975
6479,-0.94766027,-9.738957,-0.6519444
6503,-0.7912148,-9.753406,-0.6445478
6528,-0.70605534,-9.768684,-0.49465847
6553,-0.84365076,-9.766466,-0.27346024
6579,-1.0015929,-9.753195,-0.20588252
6603,-1.2751017,-9.722277,-0.14776716
6628,-1.4076377,-9.70392,-0.15123197
6653,-1.5208436,-9.687116,-0.13120389
6679,-1.5934887,-9.67549,-0.1267743
6703,-1.6674947,-9.661606,-0.20789509
6728,-1.716997,-9.643523,-0.47409883
6754,-0.93105996,-9.487209,-2.3013842
6778,-0.15020052,-9.314485,-3.064018
6804,0.26744896,-9.084003,-3.6850705
6828,0.13604407,-8.982144,-3.9335697
6854,-0.023865584,-8.84145,-4.2424746
6878,-0.074398376,-8.893973,-4.130629
6904,-0.4617624,-9.189273,-3.3932924
6928,-0.7625423,-9.235404,-3.2087724
6953,-1.1958631,-9.316614,-2.8179793
6978,-1.5383947,-9.433521,-2.1937187
7003,-1.6428481,-9.531359,-1.6200714
7028,-0.7993272,-9.688449,-1.2905134
7054,-0.52174616,-9.714616,-1.2346706
7078,-0.5055975,-9.726405,-1.1453388
7104,-0.8316761,-9.717109,-1.0278605
7128,-0.92916596,-9.710244,-1.0090524
7153,-0.86102796,-9.718054,-0.9942113
7179,-0.7414729,-9.7243185,-1.0287094
7203,-0.6275435,-9.7275305,-1.0731874
7229,-0.5064277,-9.733724,-1.0809897
7253,-0.358743,-9.759287,-0.89331675
7278,-0.3715626,-9.763822,-0.83672535
7304,-0.32785347,-9.759753,-0.90006083
7328,-0.29279876,-9.736658,-1.1323175
7354,-0.3105849,-9.74138,-1.0860252
7378,-0.19923082,-9.747932,-1.0528579
7403,0.06177096,-9.747646,-1.0723591
7429,0.716359,-9.712745,-1.1488303
7453,0.8592181,-9.702499,-1.1373836
7478,0.93670064,-9.701404,-1.0843183
7504,0.8589017,-9.7055025,-1.1117113
7528,0.5743702,-9.719834,-1.1684656
7553,-0.34255007,-9.784968,-0.5544758
7579,-0.92430586,-9.742565,-0.6312407
7603,-0.95428807,-9.728342,-0.7868158
7629,-0.88042015,-9.743357,-0.6798924
7653,-0.6920903,-9.775069,-0.3733788
7678,-0.72854006,-9.777022,-0.22238314
7704,-0.8403123,-9.770058,-0.10121383
7728,-0.9749595,-9.758057,-0.013209162
7753,-1.2846341,-9.721387,0.1214409
7780,-1.4091908,-9.703419,0.1680055
7803,-1.5259823,-9.685343,0.18945529
7828,-1.6685607,-9.662216,0.16692887
7854,-1.9453852,-9.60657,-0.31570312
7878,-1.7478496,-9.555651,-1.3434833
7903,-0.8961452,-9.428033,-2.545489
7929,-0.22465387,-9.26074,-3.2184784
7953,0.033066828,-8.958168,-3.990053
7979,0.16794425,-8.842366,-4.2373033
8003,0.039783668,-9.017924,-3.85303
8028,-0.3263395,-9.119332,-3.59189
8054,-0.80092484,-9.201193,-3.2965074
