,Milliseconds,RotationVectorX,RotationVectorY,RotationVectorZ,RotationVectorcos,RotationVectorheadingAccuracy,GPSLatitude,GPSLongitude,GPSAltitude,CompassX,CompassY,CompassZ,GravityX,GravityY,GravityZ,AccelerometerLinearX,AccelerometerLinearY,AccelerometerLinearZ
524,13100.0,-0.20644194,0.7247462,-0.64133996,0.14424896,0.17453292,35.7021674,51.3528266,1197.0,-8.800365446125193,29.890220888776703,-34.446639474157934,-1.2675097504910582e-07,3.997773596609022e-07,9.806650799037884,-1.3578201504575815,-0.20933332200182864,2.5842999194644802
525,13125.0,-0.19408247,0.72814906,-0.64617944,0.12076021,0.17453292,35.7021674,51.3528266,1197.0,-7.168104781628091,28.289935919245988,-36.25513213643103,6.210463254774368e-10,7.954539782417669e-08,9.806650140532035,-1.3438668644589256,-1.0556351723978832,1.1714512018435492
526,13150.0,-0.20575695,0.70594186,-0.65843767,0.16053061,0.17453292,35.7021674,51.3528266,1197.0,-3.669511141865562,27.190913198888744,-39.965318566113496,-9.765133218708755e-08,4.791322061326042e-08,9.806650396867376,-1.374617794282139,-0.28765043235925114,1.1474966961509616
527,13175.0,-0.21797115,0.6884617,-0.6601376,0.2067061,0.17453292,35.7021674,51.3528266,1197.0,1.9715832679528607,22.036187000101364,-40.75078772918658,-8.430082598653854e-08,7.062229016585597e-07,9.806649933532368,8.972978963709776,-1.2832572288523192,5.003488226124553
528,13200.0,-0.22316135,0.6879057,-0.6466390000000001,0.24257529,0.17453292,35.7021674,51.3528266,1197.0,2.8986129272355576,25.865444723211994,-40.514690150262545,-3.7431091925999027e-07,8.910723616750715e-07,9.806650334116474,5.946125618055615,5.370517792419907,6.470480723515291
529,13225.0,-0.22569999,0.7025648,-0.61681294,0.27386853,0.17453292,35.7021674,51.3528266,1197.0,5.112916881094099,27.655242547989356,-37.86154961942191,2.177192125474292e-07,-2.716470752783806e-07,9.80664946936865,2.570721434866022,8.192110129026696,4.593445891127285
530,13250.0,-0.23359153,0.69440883,-0.61888933,0.283209,0.17453292,35.7021674,51.3528266,1197.0,5.790569624548615,28.23760122612589,-38.03008555564698,5.020056917381943e-07,-1.587822034965214e-07,9.806650154752443,1.5986994079690744,-2.315368559902542,0.2998903211994932
531,13275.0,-0.24293078,0.68558204,-0.6235635,0.2865841,0.17453292,35.7021674,51.3528266,1197.0,7.219260715389847,25.63162336025127,-39.48624196453111,2.63595833716046e-07,-4.6001354603308897e-07,9.80664994120233,0.0907238926158973,-3.7761895835172474,-2.209878695150679
532,13300.0,-0.25561407,0.6748508000000001,-0.6255635,0.29649293,0.17453292,35.7021674,51.3528266,1197.0,10.4311328974762,28.011881584427343,-37.42558692376774,4.0626907277241386e-07,3.4407408588954524e-07,9.806649424475529,0.91864233934764,-3.264329805634272,-5.178453734927639
533,13325.0,-0.27008992,0.6627312,-0.6240180999999999,0.31375197,0.17453292,35.7021674,51.3528266,1197.0,12.055662518358904,26.72840546506093,-37.68107462468163,-3.652148878319217e-07,-2.295019462250636e-07,9.806650397820814,2.03595710526692,-2.1504661987665443,-5.980123321860745
534,13350.0,-0.30219123,0.6352944,-0.6053368,0.37235594,0.17453292,35.7021674,51.3528266,1197.0,16.10710944621563,26.702485246315366,-36.13528168101963,-4.4480728848828033e-07,-1.492637352051851e-07,9.806650022311644,2.7152231153202506,0.486282384650206,-6.767457506987128
535,13375.0,-0.31988606,0.6229600000000001,-0.59323245,0.3970756,0.17453292,35.7021674,51.3528266,1197.0,19.42143972015514,25.10345420670299,-35.079067542924236,-2.591771765536599e-07,9.928612501597378e-08,9.806649626267108,1.7084400059036617,0.3796779703352151,-6.814729963253908
536,13400.0,-0.3368842,0.60916436,-0.5783742,0.42533648,0.17453292,35.7021674,51.3528266,1197.0,19.469007162117297,26.664183028509967,-33.04917397993649,-6.375208144726585e-08,-4.999359637103407e-07,9.806650314518349,2.2441913009192103,1.0153371177906596,-6.940211163389384
537,13425.0,-0.36075804,0.58760697,-0.53976566,0.48293346,0.17453292,35.7021674,51.3528266,1197.0,18.193626444549697,31.496504108152692,-30.93567672337248,-0.15454787190357938,-0.26328737324422846,9.801897219808907,2.2350067918710104,2.320153490398106,-7.392358632635291
538,13450.0,-0.36427550000000003,0.5849773,-0.52116424,0.5034807,0.17453292,35.7021674,51.3528266,1197.0,16.52352909288666,31.61600012097162,-28.687538484086573,-6.14946225330204e-07,-6.287441303709507e-08,9.806649808937536,1.861284741570203,3.6402242651626064,-7.423210950073481
539,13475.0,-0.36450276,0.588266,-0.50598514,0.51483965,0.17453292,35.7021674,51.3528266,1197.0,11.1504403068709,33.66844161678718,-33.14674056699518,-2.436027263241769e-07,4.4296341589200594e-07,9.806650329608894,-0.18345490574140277,3.1844836582521734,-6.138564879762802
540,13500.0,-0.3464811,0.6758522,-0.50073725,0.41525525,0.17453292,35.7021674,51.3528266,1197.0,8.345913820533912,30.722362671248295,-32.92154250061755,-1.1297768165441369e-07,6.488507298119117e-08,9.806649651014238,-15.713711230237486,3.2055691214685202,5.068778850123362
541,13525.0,-0.34455332,0.7180582,-0.52273715,0.30400866,0.17453292,35.7021674,51.3528266,1197.0,7.2185628088306375,29.89464957610191,-36.230782858739616,-4.717369370688118e-07,8.603730077272331e-07,9.806649901915506,-17.77531551382369,-5.051343438011973,17.09942606249129
542,13550.0,-0.34333917,0.7446234,-0.52876407,0.21923204,0.17453292,35.7021674,51.3528266,1197.0,8.843809637581122,25.62793501602196,-39.644796061188046,-1.3258638542623657e-07,5.253520551917745e-08,9.806650148389792,-9.511122840001805,-2.972714568525853,18.287853464190274
543,13575.0,-0.34639102,0.75047964,-0.52431536,0.20466317,0.17453292,35.7021674,51.3528266,1197.0,10.059346513100103,25.57927974191323,-39.78609594911604,-1.6287356574551382e-07,-2.8522303319178377e-07,9.80664990707935,-4.366569889157909,0.23931749745083697,-1.009221294055135
544,13600.0,-0.34369993,0.76929253,-0.502402,0.19404006,0.17453292,35.7021674,51.3528266,1197.0,9.8755377444387,27.547334874179754,-38.29486916506904,-5.302077399349514e-08,-1.0226045787931071e-07,9.806650298830903,-5.04461319261329,6.62630670179099,-0.27067571160394577
545,13625.0,-0.35227800000000004,0.7649393,-0.49735695,0.20833664,0.17453292,35.7021674,51.3528266,1197.0,8.019602447810243,27.66085702898833,-35.9921426668029,2.323636394407913e-08,-1.1986295378463296e-07,9.8066503026869,1.6172985599095333,1.424611166574706,-0.41848128492939163
546,13650.0,-0.3775124,0.7349618,-0.47523466,0.30243602,0.17453292,35.7021674,51.3528266,1197.0,8.177788337391716,30.5339636585623,-34.50308567929942,-2.0150138801966477e-07,2.7756398379708003e-07,9.806649773202585,8.87062086230798,3.8522826877094345,-1.4205509111923351
547,13675.0,-0.39150137,0.71572155,-0.47877836,0.32440817,0.17453292,35.7021674,51.3528266,1197.0,8.135847215894362,32.57544877442296,-34.28906519288576,6.342197345077238e-08,-3.1039590986381427e-07,9.80665018021008,5.195373825736122,-0.8381530239336876,-6.360823526214084
548,13700.0,-0.3955559,0.7043461999999999,-0.46681288,0.3598857,0.17453292,35.7021674,51.3528266,1197.0,4.28195060870012,33.39016755270289,-33.00780781645845,4.0823737279538364e-08,-2.885168852717612e-07,9.806650099730744,6.618585099708305,4.90864941769587,-10.14089389301635
549,13725.0,-0.40162954,0.67794216,-0.46145716,0.40760946,0.17453292,35.7021674,51.3528266,1197.0,0.9577569360551872,36.287244897804335,-32.53110158875865,3.8081448439086785e-07,-2.1281917783610993e-07,9.806650628644807,10.586726461263925,2.6927353873565476,-8.413625845796417
550,13750.0,-0.41239372,0.63712525,-0.48143116,0.4384369000000001,0.17453292,35.7021674,51.3528266,1197.0,-2.2053143761851794,34.399040532818915,-34.56346387935679,-0.17199491512699883,0.43973197664184765,9.795276379953412,8.58072569304488,-0.32628311547290734,-2.64555338898266
551,13775.0,-0.4229152,0.6216219000000001,-0.5108704000000001,0.41682178,0.17453292,35.7021674,51.3528266,1197.0,-8.73958651603173,29.379558098347832,-37.448584809455355,-2.756118155922138e-07,4.38019994275507e-07,9.806650539663583,-0.08082496541330508,-10.514745104558147,7.813258704544889
552,13800.0,-0.42330503,0.62021124,-0.53014463,0.39382434,0.17453292,35.7021674,51.3528266,1197.0,-8.900038197304895,26.64083687757076,-35.79137997970072,-2.4040968349403613e-07,-2.0877820539055847e-07,9.806650049408825,-1.727835333832689,-6.281754252231651,3.4181783508556864
553,13825.0,-0.41639078,0.6237205,-0.53935105,0.3830037,0.17453292,35.7021674,51.3528266,1197.0,-10.839754691691986,27.565374561853982,-37.15506338778159,2.539022525560597e-08,6.694454383060489e-07,9.806650243879915,-0.17644139078037824,-1.630118532941394,-1.8927710253436565
554,13850.0,-0.39095440000000004,0.64076614,-0.53223485,0.39153475,0.17453292,35.7021674,51.3528266,1197.0,-10.210844147909068,29.545000530863334,-36.47775640430101,2.6408233799735115e-07,-8.891268477029257e-08,9.806649699320607,0.9793685324851722,3.1905499397588626,-3.2006795357086872
555,13875.0,-0.38042945,0.6468063000000001,-0.5349195999999999,0.38829893,0.17453292,35.7021674,51.3528266,1197.0,-11.878895287354933,27.13377679771683,-34.313916868356756,-5.72524736508484e-08,-3.0814617407726175e-07,9.806650135986832,0.5960486619210433,1.1380474101230342,-1.2077767818516354
556,13900.0,-0.37281868,0.64843446,-0.5421731,0.38286722,0.17453292,35.7021674,51.3528266,1197.0,-11.814033845822426,29.228299661818365,-35.6494228637688,-1.2564757678745764e-07,4.3983440822792375e-07,9.806649833746569,0.6915777632853501,-0.7723953572053817,-0.16325939571400783
557,13925.0,-0.365674,0.6499739999999999,-0.5508126,0.37472895,0.17453292,35.7021674,51.3528266,1197.0,-11.610168584900363,27.90368542094901,-36.09246670764473,2.659902486046306e-07,-2.997439487173459e-07,9.806649636663083,0.3027634952236451,-1.3234851193786752,-0.20311746047747664
558,13950.0,-0.34850314,0.654798,-0.57126206,0.35134724,0.17453292,35.7021674,51.3528266,1197.0,-12.401652488928498,28.319749445876802,-35.15214369524621,1.10393726160396e-07,-5.583042742007827e-07,9.806649539322175,-0.022825177883936454,-1.6403866701738186,-0.7109977804787649
559,13975.0,-0.33830827,0.6593729,-0.5794402,0.3391518,0.17453292,35.7021674,51.3528266,1197.0,-12.938720542965937,28.582770521805315,-34.51944299387225,-2.7236278199449515e-07,2.4046541768907304e-07,9.806650023118332,-0.2519203919077604,-0.8716337855632178,-0.7360255610471051
560,14000.0,-0.32533208,0.66727394,-0.5860675,0.32469893,0.17453292,35.7021674,51.3528266,1197.0,-14.19585878952539,28.161159008335716,-34.44454448492775,-2.4551721855559094e-07,-5.163975769217899e-08,9.806650760611015,-0.6268796954964516,-0.057924715829230866,-0.38087251555082074
561,14025.0,-0.31327844,0.67488176,-0.5919340999999999,0.30984712,0.17453292,35.7021674,51.3528266,1197.0,-12.675630986981295,29.053984524253032,-32.21580314092636,1.2234398605315278e-08,3.6958706606249336e-07,9.806649331131924,-0.5507419871695488,-0.4436089616335926,1.0828742860119038
562,14050.0,-0.2879656,0.68933475,-0.6074109999999999,0.27008384,0.17453292,35.7021674,51.3528266,1197.0,-11.909229029833899,30.149973625110366,-31.480941201954217,0.09331032738979583,0.0368861317727367,9.80613736878279,-1.7970433499227803,-1.0347700621373672,1.4060462545606955
563,14075.0,-0.27380893,0.6989907,-0.60800326,0.25840408,0.17453292,35.7021674,51.3528266,1197.0,-13.31401250875468,31.526869410852584,-31.560161661520137,1.221935976847277e-07,8.409355645166983e-08,9.80665067497049,-0.4667421149577582,1.5678847339605424,2.230037968464605
564,14100.0,-0.26014367,0.70771766,-0.6082435,0.24799351,0.17453292,35.7021674,51.3528266,1197.0,-13.283695530575658,30.344568272355495,-30.6210963536643,4.441923459053143e-07,-1.1623833073848289e-07,9.806649544135448,-0.2814053772737254,1.563716833122087,2.1510418311116664
565,14125.0,-0.24968764,0.70634305,-0.62050754,0.23174553,0.17453292,35.7021674,51.3528266,1197.0,-14.093865631233564,30.229756704778943,-30.405333528181572,-8.14850726893468e-08,-2.2822827427937398e-07,9.806649722997882,-0.49795301646812273,-3.0241505253365046,1.6199942301066808
566,14150.0,-0.23879339999999996,0.7032915,-0.63924676,0.19930483,0.17453292,35.7021674,51.3528266,1197.0,-13.046014936320287,29.944219455443793,-33.48269317080374,4.5356686739772556e-08,-2.750694242381613e-07,9.806650160222265,-3.140829309019134,-5.601970262652315,3.3135867573134705
567,14175.0,-0.21224824,0.7123347,-0.6548430000000001,0.13678698,0.17453292,35.7021674,51.3528266,1197.0,-9.358889138527372,29.045648948845866,-34.76154644851102,-7.844701815917787e-08,2.7221866827353836e-07,9.806649890680198,-2.382550042722734,-1.1361584239949365,4.60887402235568
568,14200.0,-0.20323889,0.712494,-0.6593694999999999,0.12758546,0.17453292,35.7021674,51.3528266,1197.0,-9.745112721040108,28.330222944471064,-34.161075870714164,1.1388612902729633e-07,-1.5882542503398156e-08,9.806650237008753,0.2563855586046943,-0.9682654878694988,3.01358279171715
569,14225.0,-0.19794187,0.7150519000000001,-0.65881383,0.12443513,0.17453292,35.7021674,51.3528266,1197.0,-5.393555011616505,27.907658190086725,-38.15988274098913,2.417548938815628e-09,-7.70843122666065e-08,9.80665038940691,0.2557598714864418,0.6573143445235601,3.1415371619153345
570,14250.0,-0.19542992,0.720113,-0.6526837,0.13133337,0.17453292,35.7021674,51.3528266,1197.0,-2.9646004006864315,30.487241296954664,-37.78770664315667,-2.171212329926675e-07,-5.486349317074257e-07,9.806650301047776,1.4981426566246212,2.985536570698769,2.005299816247326
571,14275.0,-0.20853809,0.7043136,-0.64867526,0.19918509,0.17453292,35.7021674,51.3528266,1197.0,-1.1805454563713962,28.48888236764008,-37.29887116520144,-1.0645273329501492e-07,-1.8618645414303359e-07,9.80665006861306,4.17337191925837,3.316635641627303,2.0580842756533198
572,14300.0,-0.21921046,0.6916678,-0.6429769000000001,0.24520028,0.17453292,35.7021674,51.3528266,1197.0,4.555015533611652,25.634335542670577,-38.77083581286417,-2.7831514470832985e-07,6.674004835449665e-07,9.806649796616632,8.79514576602697,1.445480839008003,4.542569857759393
573,14325.0,-0.22392097,0.68961585,-0.63106936,0.27575514,0.17453292,35.7021674,51.3528266,1197.0,4.476308785703367,27.804659334783622,-37.86900381564028,-3.950645649508644e-08,1.3285067734791767e-07,9.806650513561841,5.303652027807986,4.359291013385713,2.89806834086578
574,14350.0,-0.22226752,0.70345926,-0.61608034,0.27602026,0.17453292,35.7021674,51.3528266,1197.0,5.907459089046535,28.09179683906585,-36.19816083528592,1.910237634739076e-09,7.000662960443549e-08,9.806650440467443,-2.3499081480095603,1.8828032226609595,1.7828295481178449
575,14375.0,-0.23846984,0.6854816999999999,-0.630835,0.2743977,0.17453292,35.7021674,51.3528266,1197.0,5.600262339559443,25.757241282332373,-37.69634563222891,-3.1055820626235686e-07,4.130660563594901e-07,9.806650787406465,-0.3387982522831319,-4.939657436564713,0.8288679495983057
576,14400.0,-0.2516703,0.6725805,-0.6341142,0.28669977,0.17453292,35.7021674,51.3528266,1197.0,9.90634485943859,26.09761455005153,-37.306567409135326,-1.8170850127341431e-07,-4.0081822874626916e-07,9.806650829291437,1.6196505879838112,-3.8382051397007553,-3.8475960349281513
577,14425.0,-0.26582497,0.66103154,-0.63110673,0.3067225,0.17453292,35.7021674,51.3528266,1197.0,12.001470298909526,26.403597559754495,-36.57134228082741,7.273367749749404e-08,-4.7646722407812536e-07,9.806650454644366,2.4435389166234605,-1.4121296209685283,-5.218944606874133
578,14450.0,-0.28031890000000004,0.6506683000000001,-0.6220026,0.33341384,0.17453292,35.7021674,51.3528266,1197.0,14.058066740975006,25.650987226106704,-35.48756561243803,-2.7041498693036736e-08,5.469557598121455e-07,9.806650532283417,3.0394823067623555,0.8018148786929435,-5.81134539159829
579,14475.0,-0.3091492,0.62996453,-0.5974845,0.38805118,0.17453292,35.7021674,51.3528266,1197.0,13.843628379733497,27.53456629270045,-34.44374056743986,4.240298796254205e-07,-8.82865296633617e-07,9.80665001135609,2.8954509224060976,1.9307622438857166,-6.246780692869673
580,14500.0,-0.32339959999999995,0.6211135999999999,-0.58537894,0.40861,0.17453292,35.7021674,51.3528266,1197.0,17.653880612328898,27.99487430841146,-32.37764000357165,-4.518726818003582e-07,4.8850127221111705e-08,9.806649985563311,2.5197174364349824,1.43060593323024,-6.84619017301822
581,14525.0,-0.33820522,0.60763705,-0.570602,0.43681556,0.17453292,35.7021674,51.3528266,1197.0,18.16678958244442,27.11320363837773,-31.917068276221894,-1.4334989945075094e-07,3.980187893160014e-08,9.806650618926763,1.4568791680999091,0.7042387891052577,-8.669027185472453
582,14550.0,-0.35126440000000003,0.59554046,-0.5568171,0.46032548,0.17453292,35.7021674,51.3528266,1197.0,17.00872829449153,30.75799027679457,-31.848563053734644,3.5659346081517995e-07,1.3620530192604008e-07,9.80665051827517,1.7937852372088186,0.96679512578709,-8.171963503187328
583,14575.0,-0.36319247,0.5901101,-0.5236114000000001,0.4956736,0.17453292,35.7021674,51.3528266,1197.0,13.920213107265477,33.65879999085214,-33.11660204926138,0.03631251157709281,-0.2863290091152588,9.802401853120022,1.3525469514539967,2.335459898587195,-7.380652617325575
584,14600.0,-0.36127296,0.61036074,-0.51322824,0.4832581,0.17453292,35.7021674,51.3528266,1197.0,10.274011813846947,31.364388982186107,-32.83668040933555,-1.8121631359391266e-07,-4.510164202178868e-08,9.806649617470615,-4.016870103923258,2.6854259538075187,-1.9547665049164973
585,14625.0,-0.3512927,0.6713655,-0.50501096,0.41331065,0.17453292,35.7021674,51.3528266,1197.0,10.327620336147879,30.24033796131021,-34.25851540902136,8.84161568404096e-08,4.543827269998246e-08,9.806650203103622,-13.52943457953664,3.937925648784156,6.627742689933261
586,14650.0,-0.34716785,0.7197319000000001,-0.51154596,0.3158816,0.17453292,35.7021674,51.3528266,1197.0,9.995331441281458,27.09532679565408,-36.24559775785062,4.821354804285249e-07,-3.0298247466475914e-07,9.80665072536643,-16.937708086377576,-1.3732655373792646,21.54238997102003
587,14675.0,-0.34416085,0.75716656,-0.49485928,0.25172684,0.17453292,35.7021674,51.3528266,1197.0,9.345693643869929,27.55462070384181,-36.369054758364214,0.5291039540469344,-0.3426751296568984,9.786368099259578,-7.5536712051637185,-1.926312941388752,20.25759289451989
588,14700.0,-0.34245723,0.7732409,-0.47523050000000006,0.24285276,0.17453292,35.7021674,51.3528266,1197.0,9.38463605898986,28.98607945374531,-34.2066680845162,-2.2708729030540553e-07,4.4783137687076646e-07,9.806650104501628,-3.7182282249469205,4.428047107344764,-5.505251876353988
589,14725.0,-0.34827040000000004,0.7732733,-0.4702866,0.24410379,0.17453292,35.7021674,51.3528266,1197.0,8.723553987381846,32.14378203761447,-34.672397831931235,4.058804714546227e-08,-2.2345612116225766e-07,9.806650486557903,-0.9678609164709109,0.7802494503002155,2.421638732608287
590,14750.0,-0.3642557,0.7523868,-0.47645393,0.27244002,0.17453292,35.7021674,51.3528266,1197.0,8.82452829003904,31.476701669524253,-32.903078716946574,-8.604339996054478e-08,-2.0037621339952238e-07,9.806650207784493,6.136361838504674,-2.22465180691884,4.7103515744146796
591,14775.0,-0.3859511,0.7213482,-0.48604965,0.30733407,0.17453292,35.7021674,51.3528266,1197.0,5.129282309912909,28.953377720426033,-35.40002612744441,-0.24638484007026706,0.0535706992411471,9.803407408107983,4.359858763609393,-3.216233169176627,9.85901972060186
592,14800.0,-0.38445702,0.7224108,-0.4695579000000001,0.33140734,0.17453292,35.7021674,51.3528266,1197.0,2.910233116154992,34.85186331390009,-32.22656303168666,-1.1963245549750923e-07,-1.8938661483502983e-07,9.806649628926863,3.377164819156989,6.8200598699084125,-8.061219032668873
593,14825.0,-0.38754183,0.70410055,-0.46214700000000003,0.37479845,0.17453292,35.7021674,51.3528266,1197.0,-0.11008278682813888,35.88543422142132,-32.80964562640202,-4.915176030628743e-07,3.9504484727892475e-07,9.806649954942456,9.442979283063705,3.8905767294668494,-9.744355208408955
594,14850.0,-0.39474854,0.67178893,-0.46539226,0.419861,0.17453292,35.7021674,51.3528266,1197.0,-2.327804055062173,34.839815065642775,-32.14515611754431,-1.2715417541109275e-07,1.2425542816885127e-08,9.80665070175024,11.23107341982592,-0.24116022225413936,-6.02187022508756
595,14875.0,-0.41180903,0.6373526999999999,-0.49333,0.4252298,0.17453292,35.7021674,51.3528266,1197.0,-5.353370047229125,30.067879414644835,-34.174560631108996,-2.0723849969428443e-07,-7.463629531079263e-08,9.806650166389154,0.31740790207158487,-7.7918492586055725,7.928770074991107
596,14900.0,-0.41277692,0.6293761999999999,-0.53086513,0.38946503,0.17453292,35.7021674,51.3528266,1197.0,-11.08941259533892,28.569590703838273,-37.8762829025424,2.3541180982356025e-07,-1.392901164409821e-07,9.806650293216313,-0.5531518141463883,-8.00983020336603,5.353931062363107
597,14925.0,-0.40642643,0.6314307,-0.53773826,0.38334107,0.17453292,35.7021674,51.3528266,1197.0,-9.842713010814103,27.511812030854472,-36.807030577069874,4.716029575746461e-07,-3.457163482711856e-07,9.806650680145852,0.4316177163320045,-0.9398396551174448,-3.773016125127785
598,14950.0,-0.39824364,0.63434416,-0.54040617,0.38336757,0.17453292,35.7021674,51.3528266,1197.0,-10.149871334679169,27.625981941661976,-38.09009659298693,-3.94320297969486e-07,3.754981594550344e-07,9.806649522177018,1.2193308577713768,0.8293882196008915,-3.995363855236526
599,14975.0,-0.38707078,0.6411423,-0.5417327,0.38162598,0.17453292,35.7021674,51.3528266,1197.0,-11.643968710311944,27.707560585798525,-36.22251479296781,5.352183782836306e-07,8.61178613420499e-08,9.806650655098577,0.7865595572733046,1.7168544835960073,-2.9825051111100627
600,15000.0,-0.37176096,0.646945,-0.55348456,0.37001458,0.17453292,35.7021674,51.3528266,1197.0,-10.918078186064392,27.421185580606796,-34.31171558365768,4.170601763942017e-08,2.3195628440220162e-07,9.806650591975602,0.26559711170654704,0.9709670791152212,-1.6664069853792969
601,15025.0,-0.36384955,0.650828,-0.56277186,0.3568252,0.17453292,35.7021674,51.3528266,1197.0,-11.084546332782903,28.79800124189623,-35.80759742719224,2.7070949704111058e-08,2.3565491824584228e-07,9.806649520972453,-0.5761684360882011,-1.4920403833884972,-0.5614807890273968
602,15050.0,-0.3548086,0.6550136,-0.5718849,0.3435342,0.17453292,35.7021674,51.3528266,1197.0,-11.967106094541883,28.160490982437494,-34.56525572167214,-2.0186691795931466e-07,5.017978087495933e-07,9.806650287743615,-0.46983970347526005,-1.3203188258652419,-0.42249544289618296
603,15075.0,-0.3448045,0.65929675,-0.5797085,0.33222842,0.17453292,35.7021674,51.3528266,1197.0,-12.557971811097124,28.474210441134627,-34.61965017261942,1.4568788830882085e-07,-5.440992780769704e-07,9.80665009820847,-0.1112604753922109,-0.8281004670061688,-0.2673477424166121
604,15100.0,-0.32049847,0.6763199000000001,-0.59173304,0.2995399,0.17453292,35.7021674,51.3528266,1197.0,-11.401379625599372,27.3997349942534,-35.329699193659074,-1.1267846389273473e-07,4.519321497031825e-07,9.80665070115484,-1.1687335426281547,-0.10574500263671238,-0.7000608325822757
605,15125.0,-0.31117287,0.67581695,-0.5988928000000001,0.29626057,0.17453292,35.7021674,51.3528266,1197.0,-13.57507364242092,30.755845822614816,-32.98039969483247,-1.8604895235529995e-07,-1.3320240577208153e-08,9.806649912826666,1.4426770845607377,-0.8731254828509357,-0.09796219428318449
606,15150.0,-0.30137077,0.67702425,-0.605156,0.29086083,0.17453292,35.7021674,51.3528266,1197.0,-12.99039842889545,28.541186220304315,-34.83609299770343,-1.609119615331167e-08,2.3894241429900376e-07,9.806650046439492,0.9552613838104881,-0.5886065223624716,0.24265936639225855
607,15175.0,-0.28999797,0.6821794,-0.61068684,0.2785571,0.17453292,35.7021674,51.3528266,1197.0,-12.441475653731644,30.190578641431923,-32.5817966927023,-3.546566614831548e-07,-7.160697967911744e-08,9.806650252381415,-0.32844510856298037,-0.2532269648018347,0.9948520332048854
608,15200.0,-0.26530564,0.6959721999999999,-0.6123272,0.26512456,0.17453292,35.7021674,51.3528266,1197.0,-10.361072244663772,32.357681013122864,-30.48449189833106,2.885056947787845e-07,-8.4478571582558e-08,9.806650390528999,0.02473484168766893,1.2404349923091693,2.8065472787549703
609,15225.0,-0.25249913,0.7002193,-0.6166332,0.25632155,0.17453292,35.7021674,51.3528266,1197.0,-14.785984948523826,30.527114882454626,-31.226991923463487,-3.3469098270622055e-08,3.7113644046904426e-08,9.806649775282473,0.470098114055732,0.17128400474197436,3.2866097747152443
610,15250.0,-0.24025191,0.7062890000000001,-0.62408006,0.23229067,0.17453292,35.7021674,51.3528266,1197.0,-12.465135957663664,29.57527628980943,-32.8922591452674,2.921749298057108e-08,2.8637877047543725e-07,9.806649965401583,-2.5054080933952703,-1.1492886929503014,4.215168454113965
611,15275.0,-0.22885250000000001,0.7099731,-0.63449293,0.20244373,0.17453292,35.7021674,51.3528266,1197.0,-11.227267025362586,30.50102587899253,-31.67285659606832,2.8857891298805782e-08,5.811226599927721e-08,9.806649378654203,-3.588229605577657,-2.620779903641607,3.546229294636237
612,15300.0,-0.20342113,0.7193486,-0.64903766,0.1410941,0.17453292,35.7021674,51.3528266,1197.0,-10.062770261873535,29.693532601872718,-32.661961679273794,0.2569732582829116,0.0751042634381216,9.802994630259578,-3.8911044868312326,-2.247518663106703,3.6653018385528036
613,15325.0,-0.19303495,0.72096294,-0.65529907,0.116331734,0.17453292,35.7021674,51.3528266,1197.0,-8.537506587299571,27.466876905286977,-36.72713856813802,-1.3480409277732974e-07,7.652661262458338e-07,9.8066501136815,-3.1095800971274468,-2.066925959815596,2.3090964875418534
614,15350.0,-0.18697879,0.72094953,-0.65908015,0.1043269,0.17453292,35.7021674,51.3528266,1197.0,-5.3805444356110534,29.51513200725941,-38.574047005493696,-5.2772823389002355e-08,-1.0516849668906758e-07,9.80665060289459,0.2907448983353452,0.5285024267357509,1.6904236966956472
615,15375.0,-0.18723357,0.7240653,-0.6523929,0.122704886,0.17453292,35.7021674,51.3528266,1197.0,-2.2987740994662413,29.116705465213546,-37.057081509911704,4.043845516776834e-07,-9.189505418838451e-07,9.80665040849299,3.6011658162271574,3.300068180806501,1.7234370020337266
616,15400.0,-0.20982471,0.6920345999999999,-0.6574733,0.21163784,0.17453292,35.7021674,51.3528266,1197.0,0.7836731487650503,25.214987821440292,-35.97733197228593,2.452090740456825e-07,-4.2222527546487143e-07,9.806650097005798,8.29892132463776,-1.098475625272072,2.8610778412116016
617,15425.0,-0.21812376,0.6880416,-0.64621085,0.24785532,0.17453292,35.7021674,51.3528266,1197.0,6.029597979829072,27.10954491749543,-37.34587017089764,-2.576830219758186e-07,6.008847465155398e-07,9.806650567417993,5.8850661750618904,3.8524564714481397,4.668763646797655
618,15450.0,-0.22001739,0.6964364000000001,-0.6290749,0.26614565,0.17453292,35.7021674,51.3528266,1197.0,6.565045916246193,29.40339156194997,-33.15728378792009,-1.9683272328707702e-07,-3.9968254317290786e-08,9.80665012134458,1.7807580801190452,7.102932667897489,2.620273754384363
619,15475.0,-0.22156765,0.7049347,-0.61609143,0.27277493,0.17453292,35.7021674,51.3528266,1197.0,6.998792029712384,29.67243335523495,-33.78826277060644,2.304363274641119e-07,-1.2327860055005857e-07,9.80664997228128,-0.5476637068913099,5.33878200488758,1.6756195968360217
620,15500.0,-0.23842749,0.68927443,-0.62294084,0.28283888,0.17453292,35.7021674,51.3528266,1197.0,6.573589796608996,30.237655057547656,-34.56510210399322,1.1567322200090047e-07,-5.617008925762335e-07,9.806649983854337,-0.8259291838537015,0.6173684724497499,-0.10525852971879535
