Milliseconds,X,Y,Z,cos,headingAccuracy
3701,-0.6492096,0.24633689,0.6710494,0.25988024,0.17453292
3800,-0.64361066,0.2580432,0.6673149,0.2717902,0.17453292
3901,-0.63833547,0.26237112,0.6681017,0.27808148,0.17453292
4000,-0.63461137,0.26762614,0.6670202,0.284128,0.17453292
4100,-0.63469803,0.2751727,0.6615813,0.2893935,0.17453292
4201,-0.63480663,0.28272304,0.65551805,0.29560834,0.17453292
4300,-0.6312465,0.28872254,0.6535161,0.30180097,0.17453292
4400,-0.61600196,0.29944223,0.6555423,0.31802556,0.17453292
4501,-0.61744916,0.33458483,0.62133753,0.34748992,0.17453292
4602,-0.5995014,0.3703029,0.6017484,0.37599564,0.17453292
4701,-0.58126765,0.40009055,0.5812858,0.4051695,0.17453292
4800,-0.56909245,0.42666328,0.5600393,0.424792,0.17453292
4900,-0.5526574,0.43705174,0.55511755,0.4420408,0.17453292
5001,-0.5383549,0.44029516,0.55535465,0.45595545,0.17453292
5100,-0.52774185,0.4535208,0.54316187,0.4698751,0.17453292
5200,-0.5171894,0.47004095,0.52874607,0.48166817,0.17453292
5301,-0.50431794,0.48318806,0.5172259,0.49464133,0.17453292
5400,-0.49078706,0.49833027,0.5018739,0.5088394,0.17453292
5500,-0.4772641,0.51589406,0.48290563,0.52237386,0.17453292
5600,-0.46271446,0.5270898,0.4701581,0.53574526,0.17453292
5701,-0.44960323,0.5324582,0.4630274,0.5476777,0.17453292
5800,-0.4368488,0.5412574,0.4526577,0.55794674,0.17453292
5900,-0.42456877,0.54692,0.44356394,0.56909657,0.17453292
6002,-0.41218853,0.5525742,0.43308702,0.5806875,0.17453292
6101,-0.4000595,0.5613697,0.41994065,0.59031034,0.17453292
6200,-0.38738516,0.5722187,0.40797406,0.596704,0.17453292
6300,-0.37298566,0.57751834,0.39552224,0.60902905,0.17453292
6401,-0.3534222,0.5795805,0.38097048,0.6277266,0.17453292
6500,-0.3312319,0.5924673,0.35643262,0.6420465,0.17453292
6600,-0.30900943,0.60261506,0.33645463,0.6543444,0.17453292
6700,-0.28779864,0.60382867,0.3212303,0.67035365,0.17453292
6801,-0.27086154,0.6132964,0.29994744,0.6786259,0.17453292
6900,-0.25005248,0.62475,0.27702564,0.68587023,0.17453292
7001,-0.23352557,0.628383,0.26235995,0.694095,0.17453292
7100,-0.21828103,0.6318659,0.2457674,0.70192397,0.17453292
7202,-0.19882974,0.64073515,0.22307533,0.70722175,0.17453292
7300,-0.18027885,0.6440879,0.20164505,0.71553445,0.17453292
7401,-0.16349751,0.6554239,0.17982095,0.7150892,0.17453292
7501,-0.14818347,0.6638639,0.16316879,0.7146344,0.17453292
7600,-0.13394111,0.65790546,0.1478448,0.726197,0.17453292
7700,-0.12194122,0.66960514,0.1319808,0.7206527,0.17453292
7801,-0.110625,0.6670299,0.122818954,0.72646314,0.17453292
7900,-0.10453727,0.66735494,0.11123252,0.72892845,0.17453292
8001,-0.09365889,0.6723747,0.1028463,0.7270233,0.17453292
8100,-0.082365416,0.6722362,0.09029407,0.730179,0.17453292
8200,-0.066400595,0.66771865,0.07791432,0.7373412,0.17453292
8300,-0.05788628,0.6616037,0.06608937,0.74468917,0.17453292
8401,-0.041282736,0.65305537,0.042689852,0.7549781,0.17453292
8500,-0.013751688,0.6644967,0.011597982,0.7470746,0.17453292
8601,0.0051993993,0.6610815,-0.0057561016,0.750274,0.17453292
8700,0.019114986,0.670461,-0.021528427,0.741386,0.17453292
8801,0.03237522,0.6816774,-0.03591957,0.7300531,0.17453292
8900,0.051450532,0.6910049,-0.054346625,0.7189656,0.17453292
9000,0.071171485,0.6958567,-0.07497598,0.7107016,0.17453292
9101,0.09703446,0.7037197,-0.09797116,0.69696814,0.17453292
9200,0.1222253,0.70717776,-0.117413595,0.68642163,0.17453292
9300,0.1370243,0.70331264,-0.1370161,0.68396074,0.17453292
9400,0.17006652,0.7067881,-0.16723776,0.6660026,3.1415927
9501,0.20604217,0.7051029,-0.19549935,0.6497357,3.1415927
9600,0.23354864,0.69644016,-0.21889637,0.64226985,3.1415927
9701,0.27420866,0.68165773,-0.25837559,0.6272116,3.1415927
9800,0.3157519,0.6576567,-0.30209398,0.61361843,3.1415927
9900,0.3778232,0.6273414,-0.35448623,0.58140516,3.1415927
10002,0.424076,0.59430647,-0.39927354,0.55456287,3.1415927
10100,0.45555648,0.5721439,-0.42653507,0.5321536,3.1415927
10202,0.4700296,0.5506867,-0.45055783,0.522316,3.1415927
10302,0.48250335,0.53426576,-0.4674392,0.5130801,3.1415927
10401,0.48254293,0.53671473,-0.4647115,0.5129648,3.1415927
10501,0.48675883,0.5350465,-0.4663796,0.5091965,3.1415927
10600,0.4900578,0.52828074,-0.47308064,0.5069098,3.1415927
10701,0.48197162,0.535525,-0.4653803,0.51413757,3.1415927
10800,0.4817555,0.5367514,-0.46406034,0.5142544,3.1415927
10900,0.48075676,0.5368286,-0.4639304,0.5152248,3.1415927
