,Milliseconds,RotationVectorX,RotationVectorY,RotationVectorZ,RotationVectorcos,RotationVectorheadingAccuracy,GPSLatitude,GPSLongitude,GPSAltitude,CompassX,CompassY,CompassZ,GyroscopeX,GyroscopeY,GyroscopeZ,AccelerometerX,AccelerometerY,AccelerometerZ,GravityX,GravityY,GravityZ,AccelerometerLinearX,AccelerometerLinearY,AccelerometerLinearZ
22,550.0,0.014949617,-0.02273386,0.29297632,0.95573246,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,1.851375931577069,21.327502508337894,-10.920567834943753,0.0,0.0,0.0,0.014104060115060268,0.39787155553254455,8.19808923755048,-7.780126409784316e-08,-5.1347364249387795e-08,9.806650106144655,-0.07129285703387697,0.04661796307748762,-0.46591570779431835
23,575.0,0.01584693,-0.023413012,0.29266456,0.95579714,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.30995318751888223,23.314579350610234,-10.864772046722731,0.0,0.0,0.0,-0.21920408144573145,0.3710079622987375,8.874534572875655,3.002821896691543e-08,-2.7822167347757443e-09,9.806650799387741,0.10129407364315762,0.2829507898164443,-0.8583913326195801
24,600.0,0.016608126,-0.022604898,0.2902847,0.95652914,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-1.2717275394257148,23.434188617970268,-8.80062303955264,0.0,0.0,0.0,0.3646839379019353,-0.08540189452673458,9.175181289157363,2.9010281565877705e-08,5.9319052614359435e-08,9.806649966388571,-0.27745656377931494,0.14227182535315588,0.0023083285772415203
25,625.0,0.018927,-0.024095211000000002,0.29607877,0.954672,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,1.4649261471179345,22.968428504279412,-9.984027108382378,0.0,0.0,0.0,-0.33959766126013097,0.6429537470099239,10.120819547182208,2.139245370846865e-07,1.462268311991366e-07,9.806651173606637,0.28536185873585074,0.21312915968055962,-0.7960289907217515
26,650.0,0.018348804,-0.024359053,0.29475802,0.95508516,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-1.0190533395972574,22.937787620960723,-10.0958413856985,0.0,0.0,0.0,0.17344804695757182,-0.09855315637358664,10.019217491439198,-1.5127745611742682e-08,7.515553457349e-09,9.806650195332125,0.10192572728069443,-0.11847626963041474,-0.06382253990801838
27,675.0,0.01835151,-0.02500695,0.29476679999999994,0.95506567,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.17750319121809305,21.799408874033297,-10.804002738106131,0.0,0.0,0.0,0.13847902278140511,-0.11848743927586619,10.045124592470893,5.533835534254905e-08,1.1691064893959435e-08,9.806650453377202,0.1626471651675445,0.050926259911645885,0.4411435885203995
28,700.0,0.01844719,-0.025618432000000003,0.29434657,0.9551772,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.4434204882379092,23.276329603701573,-8.658974737405034,0.0,0.0,0.0,-0.30298779017450034,0.7300222590493337,9.715976230801594,-1.89932343741539e-08,-3.075945914643441e-08,9.80665067260896,0.14388093290794535,0.0738223341590479,0.8531978570285961
29,725.0,0.018641103,-0.026401121,0.29314506,0.9555216000000001,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.42639270339797364,22.1057298577445,-8.667735802437642,0.0,0.0,0.0,0.3075437175901231,0.5409164966911495,9.813679755656713,2.395506767949307e-07,1.6907021405110356e-07,9.80664928774329,0.05476976004040382,0.24447505392363128,0.277615757912356
30,750.0,0.019194005,-0.02733722,0.293,0.9555288000000001,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.2976606814601812,23.371591427671877,-9.976783121874556,0.0,0.0,0.0,-0.09551619250542492,0.004189514999354493,9.990531607971745,4.460894242885871e-08,4.160791844398659e-08,9.806650213589887,0.1936378038428048,0.21399721145298858,-0.4567788949133255
31,775.0,0.0200144,-0.027749896,0.2934443,0.9553636999999999,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.2678549286093592,23.78531777868338,-9.889138336095716,0.0,0.0,0.0,0.042532810114493,0.36215230061208437,8.976289979654139,-1.357733980800191e-09,-1.9859074051886694e-08,9.806649976541816,0.04405084678588331,0.23696143672234715,-0.3532341886412564
32,800.0,0.019744653,-0.02827317,0.29049359999999996,0.9562553,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-2.1433017423324046,21.191290840777462,-9.449778888478027,0.0,0.0,0.0,0.13952943948887203,0.25305367386859706,8.591371806018547,-1.388344224584337e-07,-9.073750384391843e-08,9.806650599729956,0.13061057458648107,-0.01098667757352427,-0.8200043389699889
33,825.0,0.020098833,-0.028469272,0.28747365,0.95715433,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-1.1949720567017097,22.62194242061056,-10.008966668154681,0.0,0.0,0.0,0.2093865085418073,0.5319109855177638,10.08924873874365,0.0022366635719077155,-0.012206290257778418,9.806642217948248,0.030166436803353548,-0.04167938297239516,-0.013507768356674322
34,850.0,0.019656378999999998,-0.02893823,0.28707632,0.9572687,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.4369708517117678,23.9138602515089,-8.539045767139953,0.0,0.0,0.0,-0.08957209361246365,-0.26887214822430616,10.908998313164359,-1.034567767010941e-07,-7.130728796322927e-08,9.80664964529249,0.14823234389445186,-0.07347735887471514,-0.03320647786445695
35,875.0,0.0199141,-0.02770324,0.2879363,0.9570415999999999,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.9332855233898479,20.626565185551218,-10.043312193380993,0.0,0.0,0.0,-0.06551793806241096,0.14547219540141276,10.68496145128733,-6.942855412805926e-08,-4.866616154508563e-08,9.806649682849425,-0.32347599426467166,-0.033954831939483364,0.7791870563400827
36,900.0,0.018651478,-0.02694028,0.28829829999999995,0.9569799000000001,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.31943080965203285,22.769120011864718,-10.015979663869409,0.0,0.0,0.0,0.13799536622444003,0.07684396295282986,9.78395839434089,3.343865218052855e-07,2.5946341131177775e-07,9.806649946498515,-0.03095441738896818,-0.19464727401519477,0.3830818678399639
37,925.0,0.017577525,-0.026200796000000002,0.28475100000000003,0.95808214,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.9898727857023868,20.889504717273407,-8.147163436704314,0.0,0.0,0.0,-0.1949239978408511,-0.30482912636214266,10.817752641199153,0.012286881256108162,0.02109254722356857,9.80662005250382,0.03399676072036907,-0.02338265574280116,0.042470797866570605
38,950.0,0.017529666,-0.026003474,0.28555828,0.95784813,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.5722247204160336,21.095831251026944,-8.768890305358694,0.0,0.0,0.0,0.01098939173626906,0.09774872628884507,10.024144508230213,1.2718840891601246e-07,1.0776153930303067e-07,9.80665009002416,-0.1653066613000035,-0.2849956470274024,0.3975725998388027
39,975.0,0.017364506000000002,-0.026896352000000002,0.28337629999999997,0.9584743,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-1.6648780097485902,22.12153571878422,-8.81008973583597,0.0,0.0,0.0,-0.036578292595852824,0.4256314566520439,9.655705139334572,1.3801946030511658e-07,7.741302265884542e-08,9.806650449997909,0.22494247735098913,0.03728468971339291,-0.23020419307155018
40,1000.0,0.0177833,-0.02685787,0.28312382,0.9585423000000001,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.11212841955157254,22.263834006247674,-8.030139898393639,0.0,0.0,0.0,-0.04006731706673988,0.27516115481060816,8.882140022303348,6.113658818085455e-08,2.0650559706680838e-08,9.806650579794919,-0.04280172976026701,0.10487676909297153,-0.054626632666012684
41,1025.0,0.01805219,-0.0275621,0.28169109999999997,0.9589393,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.6312708168313504,21.890095815655723,-8.053092169393498,0.0,0.0,0.0,0.1392914696072689,0.22485664157490487,9.216880241670466,-0.004008567449884037,-0.016280245620055367,9.806635622191395,0.09518647006382648,-0.08997107214604612,-0.3775050063314235
42,1050.0,0.018560912,-0.029224887,0.28200990000000004,0.95878667,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.17344829508123788,21.3779461304414,-9.401492763741714,0.0,0.0,0.0,0.1687206818342737,0.18471389868682603,9.082126675536538,2.016857102438152e-07,1.1415428391448046e-07,9.806650528138356,0.05410545224993038,0.21927828645423264,-0.1090688873486981
43,1075.0,0.018912997,-0.029961474,0.282562,0.95859444,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.20026318628948336,20.789454550375595,-9.392706635556575,0.0,0.0,0.0,0.16783419221818197,0.25839696714633087,9.826968833542947,-7.216793135311761e-08,-2.1172827824322837e-08,9.806649369065841,0.16279620007620962,0.13941590998643588,0.20239438612563446
44,1100.0,0.018837903,-0.029885765,0.28335586,0.95836395,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.5211455561885238,20.153480980445302,-8.724615033777903,0.0,0.0,0.0,-0.3043661358776276,-0.18181103988744546,10.329052238807126,1.0080541779089458e-07,8.499688630703162e-08,9.806649899376714,-0.007685167012519888,-0.029552565424555553,0.3696328595050047
45,1125.0,0.018046033,-0.028940981,0.28185040000000006,0.958852,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.7924364287523806,20.951109503967167,-8.785650785617463,0.0,0.0,0.0,3.0985229951263626e-05,0.1586053920666235,9.975912488792638,1.4350416410735534e-07,8.316958721721335e-08,9.80664996674108,-0.19058731032177725,-0.259951761736329,0.3277473601787847
46,1150.0,0.017944599,-0.02843463,0.28142375,0.9589943000000001,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.1886898754168062,21.328375311617904,-8.748892019984302,0.0,0.0,0.0,-0.2817025393729173,0.5826880969598576,10.668605696423727,-1.9902008174810248e-07,-1.3212828064990134e-07,9.806649560202477,-0.2147139657235773,-0.2081211636823799,0.36496917752295677
47,1175.0,0.017510578,-0.028698135,0.27930653,0.95961326,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-1.4488282987750756,22.14779479210474,-8.782250560406457,0.0,0.0,0.0,0.07492128997267622,0.21640629804643674,9.871783901639182,-1.4778785717428633e-07,-9.070857187598591e-08,9.806650019190968,0.0844148939252198,-0.07781329787172428,0.22715925813798174
48,1200.0,0.017319845,-0.029536445,0.27938518,0.95956844,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.1807424919845354,22.97398191799013,-10.063303181454863,0.0,0.0,0.0,-0.15131333767910948,0.13304871892015024,10.433037463512722,1.7604942675886193e-07,8.692332437165717e-08,9.806650212503907,0.22835726061157524,0.013191524277376436,-0.17578543436639965
49,1225.0,0.01722244,-0.029823247,0.28171882,0.95887876,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,1.401276760447518,21.4874031889391,-8.679424369869315,0.0,0.0,0.0,-0.339850438084337,0.24710025188845408,9.827512622434744,6.767921129080534e-08,1.6765555777009666e-08,9.80665013086279,0.028707245949598722,0.04635017833031307,0.29175008231647587
50,1250.0,0.017656378,-0.029752586,0.28285247,0.95853925,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.19249637927547197,20.765608344355055,-9.445470820470591,0.0,0.0,0.0,-0.43781257903140375,0.11299919509271916,9.76187805237433,-1.0898969032835382e-07,-5.353286969267401e-08,9.806650414772538,-0.05043253578765022,0.032605399497961124,-0.4687787239871381
51,1275.0,0.01814804,-0.029698517,0.28242022,0.9586591999999998,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.21209974795742287,21.33719653722868,-8.726818808033931,0.0,0.0,0.0,0.05867372697322759,-0.3431341581926862,9.159557844344972,-1.1582936665366361e-08,-4.614345239239981e-09,9.806649634652576,-0.05325302817592393,0.1231289788617282,-0.20362398337875082
52,1300.0,0.018184986,-0.029928297000000003,0.28047046,0.9592235999999998,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-1.279569400684859,20.616467741901808,-9.502682331000123,0.0,0.0,0.0,-0.26739202959211833,0.4300193654229075,9.704812172498327,-6.474207603357485e-08,-3.6063276032116676e-08,9.806650685597406,0.04161090228345847,0.03888643581526657,-0.4098873493295231
53,1325.0,0.018813576999999998,-0.029606099999999996,0.28073326,0.9591446,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.30450556334817713,20.822065746936776,-10.087170066832481,0.0,0.0,0.0,0.0879148790133783,-0.09958723498453148,9.529756975147082,3.1141465295370097e-08,1.3844238866411729e-08,9.8066501160877,-0.12558971731640575,0.13285017072903393,-0.05917516955969484
54,1350.0,0.017870476,-0.029633805,0.27999678,0.95937705,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.25118590758550907,20.42496920005282,-10.170839698362615,0.0,0.0,0.0,-0.04035963696205991,0.6803795470929312,10.822870439359011,1.2248861519514875e-07,8.00122255117941e-08,9.806650246093378,-0.18448382020869203,-0.11828274489550943,0.3282479405807219
55,1375.0,0.01855352,-0.031016652000000002,0.28330985,0.95834714,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,1.7638921560188372,20.958131941444762,-9.30868124445611,0.0,0.0,0.0,0.26859718171711894,0.7827979636151596,9.532503036208432,-1.0671106448478795e-07,-5.2619204660153684e-08,9.80665018260255,0.281792347742205,0.0019791500219852425,-0.10906951851998278
56,1400.0,0.019151911,-0.031327247999999995,0.2829453,0.958433,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.24775955246802345,21.32394860127886,-7.979289629748754,0.0,0.0,0.0,0.37482136580303965,0.457343732663969,9.90538603692233,2.0165302833108356e-07,9.903027309299262e-08,9.8066504976066,0.0313540891204348,0.17690852177070754,-0.4354606864470338
57,1425.0,0.019477999,-0.03266822,0.28426233,0.95799184,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.5084954288919143,22.70001973806179,-7.834160183721293,0.0,0.0,0.0,-0.33843871515043084,0.6184442472163351,10.045450090087312,1.7927583284560455e-07,1.3134799303760047e-07,9.80664969963222,0.3234424892486215,0.17361843456502224,-0.020414435287283445
58,1450.0,0.020389093,-0.032759637,0.28461108,0.9578662,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.15379275842113427,20.830563459944546,-9.302066303581384,0.0,0.0,0.0,-0.035895977912002885,-0.30492204119066035,9.077970050433416,0.016663310838210266,-0.011791457686017082,9.806628259536854,0.18038852385477075,0.07618025193568866,-0.30915546113180603
59,1475.0,0.01995507,-0.032534637000000005,0.2847665,0.9578368,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.11093657026518866,20.78253018732592,-8.63609712217629,0.0,0.0,0.0,0.31011775156245197,0.2330342449514886,9.427388013753394,-2.510060742588749e-08,6.566998500545651e-09,9.806649837504345,-0.022938616007607104,-0.1265388105399487,-0.12252893175572627
60,1500.0,0.020722453999999998,-0.032985885,0.28505096,0.95772046,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.13676409752810448,20.837619765048263,-9.286515056599075,0.0,0.0,0.0,0.021917112714481046,0.30562076313615144,8.459343950027504,6.972385524495195e-08,8.921022942587342e-08,9.806649963510509,0.058183287787311265,0.22363133111619118,0.3473097842449244
61,1525.0,0.02087501,-0.034045763,0.284348,0.957889,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.6816105921521488,19.399018205819402,-8.016981885609967,0.0,0.0,0.0,0.17969217542488558,0.05204272388756004,10.345468525898523,-1.4327803721236876e-08,-2.8484301251019417e-08,9.80665086005079,0.2491263672179049,0.12229027368748681,-0.38716680784555285
62,1550.0,0.019893372,-0.033666003,0.2849672,0.9577393,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.08529012489296944,20.747522900961133,-7.9375048562921915,0.0,0.0,0.0,0.02795817029532699,0.5156669483375784,9.896630686266255,-0.00803737403201743,0.003179218473530754,9.806645550356452,-0.12451954280167436,-0.23582165252909182,0.43949098671364945
63,1575.0,0.019504797,-0.033520043,0.284848,0.9577879000000001,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.07337274498111934,19.79893710591163,-8.70840384410224,0.0,0.0,0.0,0.12178947020581166,0.2045469669682478,10.129711121357204,2.982018576513923e-07,1.8583566518959316e-07,9.80664999881801,-0.008720456183465314,-0.10811133947687676,0.09418694709107531
64,1600.0,0.01895404,-0.033609767,0.28219858,0.9585796999999998,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-1.6762709969176706,21.24321151093889,-9.427563372613035,0.0,0.0,0.0,-0.026380401526095554,0.23391816715425073,10.561313644400505,-2.7342672292984815e-07,-1.8392550715784495e-07,9.806650689081609,0.043046261451288974,-0.11302160554163124,0.10478706781328981
65,1625.0,0.01941299,-0.03382395,0.28022316,0.9591423000000001,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-1.2051737812501564,20.660211456777237,-9.41701811648394,0.0,0.0,0.0,-0.43705126848385883,-0.40683659556901625,10.257205186404546,-4.913669467976334e-07,-2.464961960102485e-07,9.806650334087024,0.005424054010260918,0.14660038520537136,0.2775143625782336
66,1650.0,0.018182324,-0.030702295,0.27782956,0.95996743,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.4586193843466766,19.352672590843238,-8.143846189311988,0.0,0.0,0.0,0.17169285883685598,0.5752127870886462,10.254893861264474,0.029513411506120357,0.014141986034913345,9.806595547965559,-0.3232125359167038,-0.33343830300360366,0.03858590527319292
67,1675.0,0.018926242,-0.03165146,0.2769882,0.9601654000000001,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.6670776855196172,18.35403209603128,-7.481757616371735,0.0,0.0,0.0,-0.03803148897931019,0.25830283462155024,9.655048231213417,2.5734413039435466e-07,1.258864708031382e-07,9.806650427314151,0.18072198049996413,0.26409045189640484,0.3040384783758876
68,1700.0,0.017961696,-0.03153525,0.27672157,0.96026456,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.2161204928762845,20.297096048114344,-7.392749851484754,0.0,0.0,0.0,0.03732294550704063,0.5225079428938454,9.096040869175313,-2.3132230153599664e-07,-1.4567658668251937e-07,9.80665056966202,0.03895825996055867,-0.2520674103054357,-0.3072006553853459
69,1725.0,0.01863958,-0.03155752,0.27564165,0.9605615,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,-0.5872313512280163,20.87483906306566,-6.665383577127029,0.0,0.0,0.0,-0.015757630625556796,0.3943759044631957,9.909469774667565,1.2629303486333399e-07,6.162316612545737e-08,9.806649762161461,0.06185640230043795,-0.010671025063094619,0.010334530993885913
70,1750.0,0.017672995,-0.031179000000000002,0.27638987,0.9603771000000001,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.10418869230025612,19.61801727853927,-6.045125300781759,0.0,0.0,0.0,-0.09399210380877415,0.5437344080468833,10.267317981106908,0.0068929119689229434,0.0070465098828303985,9.806644682939778,0.0726039833164074,-0.18293761838061073,0.13660892253686438
71,1775.0,0.017731136,-0.03065636,0.2758596,0.9605453000000002,0.17453292,35.70024944195011,51.35040094887478,1186.27783203125,0.3383378078397276,20.594305443534648,-5.987450022411684,0.0,0.0,0.0,-0.26441473584364655,0.2741129648754911,10.408843385741875,-9.251702126622519e-09,-3.542156790103945e-08,9.80665010923908,-0.09280185672036793,-0.0947671278829091,0.1116878365553501
