Milliseconds,X,Y,Z
14607,-0.48734444,0.3020819,-9.789874
14707,-1.9466523,0.74275726,-9.582758
14808,-4.1247134,1.3386911,-8.795739
14907,-6.551971,1.5916355,-7.1210084
15007,-8.347267,1.5749482,-4.900312
15107,-9.222149,1.7408249,-2.844624
15208,-9.51693,1.4919406,-1.8364493
15307,-9.691025,1.243118,-0.84207624
15407,-9.75774,0.93073505,-0.30106342
15507,-9.767995,0.86955523,-0.02303661
15608,-9.788893,0.5538291,0.20309097
15707,-9.788627,0.41413173,0.42622596
15807,-9.789869,0.2181326,0.5303411
15907,-9.783878,0.12054164,0.65694904
16007,-9.779522,0.08693261,0.7237287
16108,-9.779016,0.04476655,0.73433375
16207,-9.777328,0.019603886,0.75754356
16307,-9.776322,0.006870922,0.77062863
16407,-9.774743,-0.0013259384,0.79043096
16508,-9.771769,-0.007880963,0.82636213
16607,-9.770349,-0.010525721,0.8429536
16707,-9.768889,-0.0122251585,0.85967386
16807,-9.767836,-0.012694297,0.8715638
16907,-9.766383,-0.015192254,0.8876535
17008,-9.7621765,-0.015772559,0.93276185
17107,-9.766095,-0.016218927,0.8907903
17207,-9.764401,-0.016322358,0.9091658
17307,-9.76298,-0.016262498,0.9243038
17407,-9.762818,-0.017369747,0.92599255
17508,-9.762495,-0.015884336,0.9294237
17607,-9.762366,-0.016118161,0.93077195
17707,-9.762484,-0.015118986,0.92955947
17807,-9.762472,-0.019554816,0.9295903
17907,-9.762687,-0.019159894,0.9273381
18008,-9.76275,-0.018780269,0.92669326
18107,-9.762425,-0.01511143,0.9301639
18207,-9.762137,-0.017596312,0.93313825
18307,-9.762564,-0.018904427,0.9286411
18408,-9.762267,-0.018292893,0.9317723
18507,-9.761898,-0.017553473,0.9356424
18607,-9.762456,-0.017882222,0.929795
18707,-9.762246,-0.019025862,0.9319704
18808,-9.762624,-0.015693897,0.9280692
18907,-9.762915,-0.01605008,0.9250026
19007,-9.762801,-0.015551186,0.92620647
19107,-9.762562,-0.019088842,0.9286558
19208,-9.764894,0.005483015,0.9039966
19307,-9.7778015,0.20538473,0.72304475
19407,-9.784626,0.4942772,0.43263382
19507,-9.739515,1.120448,0.23836406
19608,-9.45332,2.607819,0.0664942
19707,-8.700087,4.525168,0.041705284
19807,-7.4885774,6.3314323,-0.067518115
19907,-3.0608172,9.302475,0.5154974
20008,4.681232,8.541891,1.1369014
20107,8.663993,4.4789667,1.0219972
20207,9.487396,2.2898679,0.9571899
20307,9.581319,1.6579863,1.2727156
20408,9.615117,1.3062896,1.4189816
20507,9.6577635,1.0196185,1.3632193
20607,9.702563,0.81521255,1.1687974
20707,9.728824,0.58705854,1.0843161
20808,9.739617,0.40374574,1.0710921
20907,9.747529,0.29122892,1.0350153
21007,9.775312,0.23851441,0.74616677
21107,9.80077,0.09453336,0.32614833
21207,9.799499,0.03633006,0.37267992
21308,9.7891655,0.13075322,0.5705572
21407,9.803947,0.16369317,0.16188274
21507,9.7727165,-0.050984625,0.8135116
21607,9.735504,0.057691805,1.1777122
21707,9.669275,0.049889404,1.6349374
21808,9.692566,0.04846203,1.490705
21907,9.707733,0.043042604,1.3886887
22007,9.723049,0.039390054,1.277161
22107,9.694583,0.035457652,1.4779047
22208,9.722419,0.035106476,1.2820832
22307,9.719865,0.034866124,1.3013085
22407,9.718466,0.032608014,1.3117751
22507,9.730254,0.033377945,1.2212405
22607,9.732023,0.033665627,1.207052
22708,9.730352,0.032452207,1.2204813
22807,9.731484,0.03155941,1.211443
22907,9.731381,0.029960683,1.2123101
23007,9.732271,0.0291254,1.2051692
23108,9.73239,0.025798779,1.2042849
23207,9.733446,0.026245588,1.1957071
23307,9.732734,0.028684381,1.2014407
23407,9.731264,0.02561675,1.2133534
23508,9.733601,0.026247319,1.1944526
23607,9.734974,0.026160624,1.1832142
23707,9.734038,0.028261088,1.1908379
23807,9.732884,0.030203002,1.2001798
23908,9.732961,0.029211007,1.1995846
24007,9.731397,0.030881252,1.2121658
24107,9.7333555,0.03207636,1.1963091
24208,9.732058,0.030563546,1.2068617
24307,9.730733,0.027804038,1.2175605
24407,9.730683,0.028710868,1.2179352
24507,9.757708,0.031898007,0.9780113
24608,9.769052,0.029306928,0.8574203
24707,9.782688,0.030570561,0.6844477
24807,9.793159,0.034282688,0.51308393
24907,9.797206,0.033557165,0.4289785
25008,9.803657,0.03665581,0.2394936
25107,9.805013,0.025855634,0.17730217
25207,9.806478,0.037874546,-0.044162627
25307,9.805897,0.03292316,-0.117050394
25407,9.804944,0.03078813,-0.18031101
25508,9.803721,0.031651277,-0.23754855
25607,9.802667,0.03280987,-0.27754432
25707,9.801386,0.031407394,-0.3197561
25807,9.7999735,0.03554436,-0.36005744
25907,9.799591,0.035146177,-0.3703575
26008,9.798334,0.03307876,-0.40241584
26107,9.798088,0.031455625,-0.40848088
26207,9.796818,0.03340048,-0.43775603
26307,9.7965975,0.049910683,-0.44110417
26408,9.80378,0.07186731,-0.22611296
26507,9.785601,0.014531211,0.64202857
26607,9.694197,0.07045607,1.4791812
26707,9.322689,0.02383234,3.0425785
26808,8.6418295,-0.058978047,4.635267
26907,7.7326446,-0.031286076,6.03122
27007,6.0237083,0.035271585,7.7384806
27107,4.903811,0.02301232,8.4924965
27208,3.2403505,-0.064856514,9.2556095
27307,2.2888925,-0.034498587,9.535731
27407,1.4601398,-0.012091717,9.697331
27507,0.9832501,-0.019435454,9.757215
27607,0.69996166,-0.020558754,9.781616
27708,0.45223093,-0.013974841,9.796207
27807,0.31512028,-0.009391798,9.801581
27907,0.20412685,-0.0073982226,9.8045225
28008,0.1277529,-0.0071041947,9.805816
28107,0.08710827,-0.005952804,9.806261
28207,0.053830866,-0.0026041847,9.806502
28308,0.034741737,-0.001473767,9.806589
28407,0.014166638,6.5589556E-4,9.80664
28507,0.004110821,-0.0011598669,9.806649
28607,-0.003364879,-0.0027996383,9.806649
28708,-0.0076308507,1.6442654E-4,9.806647
28807,-0.012277861,4.3076125E-4,9.806643
28907,-0.018611584,0.0017461283,9.806632
29007,-0.013314826,-6.230191E-4,9.806642
29108,-0.0148511445,-0.0028868993,9.806639
29207,-0.005357071,-0.0067918445,9.806646
29307,0.15831542,-0.047978625,9.805255
29407,0.46252686,0.08880876,9.795334
29507,1.1365688,-0.05808877,9.740391
29608,2.55079,-0.21000952,9.466771
29707,3.536848,-0.16324624,9.145186
29807,5.8190885,-0.24206464,7.8898673
29907,6.95256,-0.166564,6.9140835
30008,8.652517,-0.5462431,4.583225
30107,9.616971,-0.54271334,1.8411196
30207,9.776674,-0.6017166,-0.4743139
