Milliseconds,X,Y,Z,cos,headingAccuracy
39100,-0.7358661,-0.09192869,-0.66436446,0.09311331,0.17453292
39200,-0.732522,-0.087738976,-0.66932,0.08788725,0.17453292
39300,-0.7258559,-0.0848075,-0.6764973,0.091062106,0.17453292
39400,-0.7197691,-0.0831671,-0.6833381,0.08980339,0.17453292
39501,-0.7160405,-0.07327908,-0.6892246,0.08297965,0.17453292
39600,-0.7120857,-0.07456392,-0.6930818,0.08373598,0.17453292
39700,-0.7104205,-0.06764337,-0.6958536,0.08071505,0.17453292
39800,-0.7183129,-0.02990439,-0.6932709,0.050077714,0.17453292
39900,-0.70501655,-0.0022731584,-0.708517,0.030825358,0.17453292
40001,0.68284124,-0.0391832,0.7292126,0.021011833,0.17453292
40100,0.67267364,-0.08129084,0.7301514,0.08820883,0.17453292
40200,0.6673632,-0.13595848,0.717801,0.14457986,0.17453292
40300,0.6624435,-0.18468669,0.69646347,0.20493434,0.17453292
40400,0.63821507,-0.27571633,0.6524824,0.30154395,0.17453292
40500,0.57042307,-0.38176265,0.60152036,0.4087151,0.17453292
40601,0.48611665,-0.4793422,0.5364267,0.49615324,3.1415927
40700,0.42203286,-0.5361244,0.4748003,0.55589885,3.1415927
40800,0.40067056,-0.5610033,0.44371924,0.57258326,3.1415927
40900,0.40412384,-0.57590026,0.4172265,0.57527804,0.17453292
41000,0.40498507,-0.5812535,0.41335016,0.5720779,0.17453292
41101,0.41559532,-0.5895551,0.40010524,0.5653504,3.1415927
41200,0.41452697,-0.5899183,0.4023783,0.5641414,3.1415927
41300,0.4143529,-0.58980614,0.40008837,0.5660121,3.1415927
41400,0.41397274,-0.5903716,0.39790088,0.56724143,3.1415927
41500,0.4168158,-0.5899451,0.3952,0.5674913,3.1415927
41601,0.42037317,-0.59083676,0.39724904,0.5624869,3.1415927
41700,0.41017172,-0.5918947,0.393671,0.5713519,3.1415927
41800,0.40122944,-0.5936485,0.3883882,0.5794403,3.1415927
41900,0.4011976,-0.5944821,0.38740468,0.579266,3.1415927
42000,0.39754456,-0.5956626,0.3847448,0.58233654,3.1415927
42100,0.3953655,-0.5951144,0.38427013,0.5846892,3.1415927
42201,0.39551282,-0.5945237,0.38492292,0.5847611,3.1415927
42300,0.39809537,-0.5944405,0.38590708,0.5824399,3.1415927
42400,0.39911395,-0.5941691,0.3864553,0.58165574,3.1415927
42500,0.3985259,-0.59483826,0.38552198,0.5819943,3.1415927
42600,0.3999989,-0.5946754,0.38602778,0.58081377,3.1415927
42700,0.4006449,-0.5938964,0.3872023,0.5803836,3.1415927
42801,0.40134785,-0.5941895,0.3869705,0.57975215,3.1415927
42900,0.4015161,-0.59432596,0.38687664,0.57955843,3.1415927
43000,0.40257904,-0.5939666,0.3877605,0.57859796,3.1415927
43100,0.4012988,-0.59477067,0.38656324,0.5794618,3.1415927
43200,0.4007612,-0.59505165,0.38606763,0.5798757,3.1415927
43301,0.4003377,-0.59527546,0.38561678,0.58023834,3.1415927
43400,0.40028635,-0.59528977,0.38561583,0.58025974,3.1415927
43500,0.39971006,-0.5955992,0.385232,0.58059436,3.1415927
43600,0.39932007,-0.5961236,0.3844971,0.5808116,3.1415927
43700,0.39794654,-0.596578,0.38349697,0.58194786,3.1415927
43800,0.3958578,-0.5968992,0.38242722,0.5837442,3.1415927
43900,0.39600974,-0.5969119,0.38247722,0.5835954,3.1415927
44000,0.39451063,-0.5975265,0.38138017,0.58469874,3.1415927
44100,0.3938362,-0.5974413,0.38131276,0.5852841,3.1415927
44200,0.3942503,-0.59741455,0.38143912,0.5849502,3.1415927
44300,0.39262968,-0.59809357,0.38037,0.5860415,3.1415927
44401,0.39240885,-0.59847534,0.37977254,0.5861871,3.1415927
44500,0.39229834,-0.59856826,0.3797296,0.58619404,3.1415927
44600,0.39233926,-0.59885335,0.37938404,0.5860992,3.1415927
44700,0.39384386,-0.5984077,0.38042068,0.58487207,3.1415927
44800,0.3938066,-0.59830064,0.38042548,0.58500355,3.1415927
44900,0.39332432,-0.59842646,0.38013843,0.5853858,3.1415927
45001,0.39287403,-0.59872466,0.37968355,0.5856784,3.1415927
45100,0.39296183,-0.5989944,0.37949127,0.5854683,3.1415927
45200,0.39242882,-0.59926724,0.3791253,0.58578354,3.1415927
45300,0.39188218,-0.59899867,0.37902185,0.5864907,3.1415927
45401,0.39193347,-0.59844685,0.37951317,0.58670205,3.1415927
45500,0.3919363,-0.5988674,0.37905666,0.5865661,3.1415927
45600,0.39170337,-0.59876627,0.37918556,0.5867417,3.1415927
45700,0.38940933,-0.5999049,0.3773901,0.5882611,3.1415927
45800,0.38967144,-0.5994239,0.37789693,0.5882526,3.1415927
45900,0.38901287,-0.59994847,0.37705252,0.58869535,3.1415927
46001,0.38832164,-0.6000269,0.37673056,0.5892776,3.1415927
46100,0.38854733,-0.59952474,0.377226,0.58932304,3.1415927
46200,0.38968316,-0.5980573,0.3790002,0.58892554,3.1415927
46300,0.39144427,-0.599642,0.38250998,0.58385533,3.1415927
46400,0.3921436,-0.59185964,0.38684237,0.58845437,0.17453292
46500,0.44259712,-0.5565866,0.4274996,0.5581785,0.17453292
46601,0.5045582,-0.5122379,0.44890058,0.53058606,0.17453292
46700,0.5401989,-0.45393607,0.46604317,0.53378916,0.17453292
46800,0.5910135,-0.4134256,0.4224946,0.5488904,0.17453292
46900,0.6342944,-0.356653,0.41239333,0.5480885,0.17453292
47000,0.6561899,-0.2899688,0.3597455,0.596587,0.17453292
47101,0.6460546,-0.20743039,0.2574727,0.68796355,0.17453292
47200,0.6918884,-0.140116,0.22443618,0.6717785,0.17453292
47300,0.7264439,-0.07581249,0.19081016,0.65583783,0.17453292
47400,0.718667,-0.009307839,0.07150436,0.69160557,0.17453292
47500,0.7365013,0.03223744,-0.0073206085,0.6756279,0.17453292
47601,0.73456544,0.060356833,0.021201462,0.6755155,0.17453292
47700,0.7136891,0.07979157,0.048361644,0.69422066,0.17453292
47800,0.7157302,0.08988543,0.050196998,0.69074684,0.17453292
47900,0.7128783,0.095226966,0.045669105,0.6932898,0.17453292
48000,0.7116034,0.10133978,0.07685935,0.69097286,0.17453292
48101,0.71378213,0.10298576,0.08107458,0.6879941,0.17453292
48200,0.7099196,0.10609952,0.08777171,0.6906904,0.17453292
48300,0.71258473,0.10456863,0.08753717,0.6882047,0.17453292
48400,0.71332175,0.10297191,0.087115705,0.68773526,0.17453292
48501,0.7118483,0.10397112,0.089618824,0.6887891,0.17453292
48600,0.71284246,0.10345602,0.08942174,0.6878635,0.17453292
48700,0.71374005,0.10340702,0.089685306,0.68690515,0.17453292
48800,0.7131238,0.10403246,0.09055219,0.68733686,0.17453292
48900,0.7167165,0.09747579,0.0848081,0.6852908,0.17453292
49001,0.71759963,0.0920425,0.07939795,0.685766,0.17453292
49101,0.71857554,0.090284236,0.07758641,0.68518484,0.17453292
49200,0.71811783,0.08809868,0.075395525,0.68619305,0.17453292
49300,0.71876234,0.08453819,0.07200348,0.68633044,0.17453292
49401,0.7189362,0.083119884,0.07037994,0.68649,0.17453292
49500,0.71891457,0.081984736,0.069317065,0.6867572,0.17453292
49600,0.718671,0.081407435,0.0689901,0.68711364,0.17453292
49701,0.71814424,0.08101089,0.06844033,0.68776596,0.17453292
49800,0.7184439,0.080463916,0.06797907,0.68756294,0.17453292
49900,0.71797746,0.08512465,0.07199713,0.6870797,0.17453292
50000,0.7175114,0.09082151,0.07756328,0.6862308,0.17453292
50100,0.7165395,0.09554149,0.08209398,0.68607837,0.17453292
50201,0.7160117,0.09971481,0.08604922,0.6855507,0.17453292
50300,0.71587145,0.10103722,0.08753324,0.6853156,0.17453292
50400,0.71545434,0.10218258,0.08895221,0.68539864,0.17453292
50500,0.7157934,0.10275431,0.08922826,0.6849232,0.17453292
50600,0.71553046,0.10531813,0.091803215,0.684468,0.17453292
50701,0.7153939,0.106148235,0.09231505,0.6844137,0.17453292
50800,0.7156753,0.10619624,0.092400275,0.68410045,0.17453292
50900,0.7155646,0.10400732,0.09027304,0.68483615,0.17453292
51000,0.7153663,0.10473962,0.09105914,0.6848276,0.17453292
51100,0.7143621,0.11008284,0.09639686,0.6843071,0.17453292
51201,0.7145415,0.107956715,0.094604015,0.6847086,0.17453292
51300,0.71479964,0.10858995,0.09501458,0.68428206,0.17453292
51400,0.7146417,0.10851892,0.09465812,0.68450767,0.17453292
51500,0.7150537,0.10749555,0.09358482,0.68438643,0.17453292
51601,0.71502507,0.107019246,0.09294671,0.68457794,0.17453292
51700,0.7149852,0.10718711,0.09313381,0.68456787,0.17453292
51800,0.7146969,0.10937506,0.095253445,0.6842311,0.17453292
51900,0.7149788,0.10693289,0.09346501,0.6845692,0.17453292
52000,0.716142,0.10434885,0.090411276,0.6841621,0.17453292
52101,0.71682656,0.103518635,0.08958783,0.68367946,0.17453292
52200,0.7165285,0.10335406,0.08967695,0.6840051,0.17453292
52300,0.71655446,0.10349278,0.0899717,0.6839181,0.17453292
52400,0.71616304,0.1042285,0.09047213,0.68415034,0.17453292
52500,0.7161675,0.10720107,0.093074806,0.68333673,0.17453292
52601,0.7167309,0.11028793,0.09586333,0.6818678,0.17453292
52700,0.7181077,0.10915963,0.09370897,0.6808995,0.17453292
52800,0.71401536,0.10866722,0.095090464,0.6850776,0.17453292
52900,0.7165125,0.10683955,0.09242269,0.6831202,0.17453292
53000,0.716673,0.10630643,0.09186647,0.68311,0.17453292
53101,0.7167771,0.10554713,0.09152927,0.6831638,0.17453292
53200,0.71769226,0.10698969,0.1014544,0.68057185,0.17453292
53300,0.71620715,0.11603877,0.108771645,0.6795227,0.17453292
53400,0.71615154,0.12422455,0.056371868,0.68448335,0.17453292
53501,0.70656115,0.14813066,0.03908229,0.6908699,0.17453292
53600,0.70161784,0.17103815,-0.001010992,0.69172055,0.17453292
53700,0.71341646,0.19609377,-0.06550492,0.6695471,0.17453292
53800,0.7168128,0.22085606,-0.13876352,0.6466427,0.17453292
53900,0.70886403,0.25479543,-0.1585563,0.63831884,0.17453292
54000,0.69847447,0.29667023,-0.16300584,0.6305151,0.17453292
54101,0.6713013,0.3180265,-0.20503688,0.6373175,0.17453292
54200,0.6440638,0.34448653,-0.23070776,0.64287233,0.17453292
54300,0.63048357,0.36735147,-0.25610632,0.63399756,0.17453292
54400,0.6176384,0.3825686,-0.28852397,0.62363285,0.17453292
54501,0.6063765,0.3974731,-0.29142332,0.62401533,0.17453292
54600,0.59848416,0.41079384,-0.301581,0.61815375,0.17453292
54700,0.57843286,0.42409286,-0.2938331,0.6318408,0.17453292
54800,0.580168,0.4304325,-0.30621964,0.6199697,0.17453292
54900,0.573476,0.43529996,-0.31947404,0.616097,0.17453292
55001,0.56085384,0.44635278,-0.32851815,0.6150512,0.17453292
55100,0.5435514,0.45517612,-0.34417915,0.61555445,0.17453292
55200,0.5357392,0.46453196,-0.36587986,0.60276484,0.17453292
55300,0.52795815,0.4758876,-0.38034752,0.5917153,0.17453292
55400,0.51856893,0.48454222,-0.40067378,0.5794529,0.17453292
55501,0.5087611,0.49587837,-0.4100998,0.5719134,0.17453292
55600,0.5019738,0.50676906,-0.4317084,0.5521189,0.17453292
55700,0.4919399,0.5166859,-0.43943435,0.5458281,0.17453292
55800,0.4847685,0.52222157,-0.44988155,0.538415,0.17453292
55900,0.4828062,0.525655,-0.45771337,0.5301731,0.17453292
56001,0.4821101,0.53142816,-0.45788133,0.5248797,0.17453292
56100,0.47835025,0.5364853,-0.45736137,0.5236269,0.17453292
56200,0.47747797,0.538716,-0.4582149,0.52138174,0.17453292
56300,0.47511593,0.54141605,-0.4570412,0.5217728,0.17453292
56400,0.47484255,0.54219234,-0.4577374,0.52060395,0.17453292
56501,0.47328648,0.5436085,-0.45702636,0.52116853,0.17453292
56600,0.47561878,0.54190344,-0.45987442,0.5183078,0.17453292
56700,0.47581005,0.54207784,-0.46011475,0.51773626,0.17453292
56800,0.47548214,0.5427177,-0.4599062,0.51755244,0.17453292
56900,0.4765478,0.5418378,-0.46107027,0.5164573,0.17453292
57001,0.47253162,0.5455585,-0.4570946,0.51975405,0.17453292
57100,0.47460273,0.54380536,-0.45915744,0.51788265,0.17453292
57200,0.47050256,0.5468666,-0.4558395,0.5213201,0.17453292
57300,0.47043148,0.5471013,-0.45567536,0.5212814,0.17453292
57400,0.4699229,0.548243,-0.4547525,0.52134657,0.17453292
57500,0.4710136,0.5482422,-0.45499194,0.52015287,0.17453292
57601,0.47029632,0.5494569,-0.45398206,0.5204025,0.17453292
57700,0.47175062,0.54881954,-0.45475295,0.51908404,0.17453292
57800,0.4734795,0.5471283,-0.45664406,0.517633,0.17453292
57900,0.47241816,0.54752165,-0.45626315,0.518522,0.17453292
58000,0.4724288,0.5475674,-0.45610023,0.51860726,0.17453292
58100,0.47422463,0.54573315,-0.45815396,0.51708925,0.17453292
58201,0.47422177,0.54576623,-0.45879197,0.51649094,0.17453292
58300,0.47277924,0.54755443,-0.4576952,0.5168936,0.17453292
58400,0.47330466,0.5467659,-0.45837167,0.516648,0.17453292
58500,0.47234473,0.5475797,-0.45725998,0.51764876,0.17453292
58600,0.47308874,0.54703724,-0.45805448,0.5168398,0.17453292
58700,0.4710101,0.5483619,-0.45625177,0.5189249,0.17453292
58800,0.472853,0.54731464,-0.45729205,0.5174367,0.17453292
58901,0.4714618,0.5488197,-0.45519745,0.5189566,0.17453292
59000,0.47375438,0.5473791,-0.4566509,0.5171101,0.17453292
59100,0.47214818,0.5485989,-0.45513448,0.5186212,0.17453292
59200,0.4731307,0.5479963,-0.4559653,0.5176321,0.17453292
59300,0.47463742,0.5472373,-0.4567814,0.51633465,0.17453292
59401,0.47602195,0.5458661,-0.45830607,0.5151591,0.17453292
59500,0.4757756,0.54619384,-0.45779672,0.515492,0.17453292
59600,0.47504354,0.5466306,-0.45724785,0.5161908,0.17453292
59700,0.47506294,0.5464903,-0.4572903,0.516284,0.17453292
59800,0.47514036,0.54616666,-0.45744073,0.5164219,0.17453292
59900,0.475121,0.5465686,-0.45708284,0.5163314,0.17453292
60001,0.4758504,0.5461183,-0.45758274,0.51569295,0.17453292
60100,0.47526774,0.5465546,-0.4570377,0.5162511,0.17453292
60200,0.47507372,0.54645073,-0.45705912,0.5165206,0.17453292
60300,0.47513935,0.5465361,-0.45691556,0.5164969,0.17453292
60400,0.47522223,0.54654515,-0.4570023,0.51633435,0.17453292
60501,0.47571316,0.54683334,-0.45688,0.5156849,0.17453292
60600,0.47593558,0.5468813,-0.45704928,0.51527864,0.17453292
60700,0.4758482,0.546801,-0.4571498,0.51535547,0.17453292
60800,0.4758432,0.54676825,-0.45723185,0.515322,0.17453292
60900,0.47588915,0.54664296,-0.4576333,0.5150561,0.17453292
61001,0.47578216,0.54629517,-0.45842963,0.5148157,0.17453292
61100,0.4797294,0.54352283,-0.46059492,0.51214737,0.17453292
61200,0.47256628,0.54105693,-0.4633871,0.5188554,0.17453292
61300,0.4288146,0.5087051,-0.4863257,0.5664137,0.17453292
61400,0.36173567,0.46801066,-0.47499788,0.6515292,0.17453292
61501,0.2811966,0.40732214,-0.502895,0.70859987,0.17453292
61600,0.21472126,0.34042743,-0.4957042,0.7695981,0.17453292
61700,0.16356091,0.27440134,-0.49926043,0.8054134,0.17453292
61800,0.12037697,0.20619535,-0.5082453,0.8274537,0.17453292
61900,0.106749065,0.15970285,-0.52433246,0.8295632,0.17453292
62001,0.07936442,0.11383475,-0.54511315,0.8267978,0.17453292
62100,0.05999544,0.08114719,-0.56650156,0.817858,0.17453292
62200,0.042353634,0.054787166,-0.5753895,0.8149426,0.17453292
62300,0.023532411,0.029787498,-0.58538467,0.8098665,0.17453292
62400,0.02404314,0.02785622,-0.6005723,0.7987233,0.17453292
62501,0.018361695,0.020126348,-0.60991967,0.7919948,0.17453292
62600,0.008550604,0.011290196,-0.6234454,0.7817386,0.17453292
62700,0.013341683,0.012061818,-0.6378053,0.7699876,0.17453292
62800,0.010315531,0.008684348,-0.64822745,0.7613274,0.17453292
62900,0.008733391,0.006708116,-0.65395284,0.7564552,0.17453292
63001,0.007495994,0.005283523,-0.6583633,0.7526445,0.17453292
63100,0.0065357964,0.0043213945,-0.66213995,0.7493392,0.17453292
63200,0.005990358,0.0038376385,-0.66518486,0.7466448,0.17453292
63300,0.0057267584,0.003482279,-0.6694067,0.7428659,0.17453292
63400,0.005426952,0.0030819129,-0.6654339,0.74643075,0.17453292
63501,0.0052056354,0.0029209626,-0.66572154,0.74617636,0.17453292
63600,0.005210225,0.0027805555,-0.6669281,0.74509865,0.17453292
63700,0.0051798797,0.0028076891,-0.66787815,0.7442473,0.17453292
63800,0.0050845626,0.0027078877,-0.668927,0.74330574,0.17453292
63901,0.0050291726,0.0027382302,-0.6686325,0.743571,0.17453292
64000,0.00470323,0.0025351765,-0.6761186,0.73677343,0.17453292
64100,0.004729792,0.0024636046,-0.67550355,0.73733747,0.17453292
64200,0.0048775813,0.0025744804,-0.6754786,0.737359,0.17453292
64300,0.004842246,0.002555384,-0.6754919,0.73734707,0.17453292
64400,0.0049054003,0.002391908,-0.675271,0.73754954,0.17453292
64501,0.0047484455,0.0023999116,-0.6754229,0.73741144,0.17453292
64600,0.0047258744,0.0025209233,-0.6755643,0.7372816,0.17453292
64700,0.0047553885,0.002504027,-0.67552036,0.73732173,0.17453292
64800,0.004746846,0.0023557197,-0.6753803,0.7374506,0.17453292
64900,0.0049814326,0.0023521956,-0.67516166,0.7376492,0.17453292
65001,0.004885885,0.0025062612,-0.67540294,0.7374284,0.17453292
65100,0.0049412926,0.0026084643,-0.6754541,0.7373809,0.17453292
65200,0.004856731,0.0026373782,-0.6755604,0.73728395,0.17453292
65300,0.0047514057,0.002475877,-0.675496,0.7373442,0.17453292
65400,0.0046722703,0.0024405327,-0.6755333,0.73731065,0.17453292
65501,0.0046504866,0.002433486,-0.6755462,0.73729897,0.17453292
65600,0.00480254,0.0023734353,-0.67534685,0.73748076,0.17453292
65700,0.0047691218,0.0024532932,-0.6754572,0.7373797,0.17453292
65800,0.0047487877,0.0023659382,-0.6753887,0.73744285,0.17453292
65900,0.0046996516,0.0022164176,-0.6752845,0.73753905,0.17453292
66001,0.0047160233,0.0022734795,-0.67532647,0.73750037,0.17453292
66100,0.004812454,0.002425077,-0.6753893,0.73744166,0.17453292
66200,0.004733165,0.0025175267,-0.6755542,0.73729086,0.17453292
66300,0.0048416317,0.0026415286,-0.67557836,0.73726755,0.17453292
66400,0.0048094457,0.002748434,-0.6757144,0.73714274,0.17453292
66501,0.004796301,0.0025105865,-0.6754894,0.7373498,0.17453292
66600,0.004920282,0.0024656865,-0.67533094,0.7374943,0.17453292
66700,0.004814094,0.0022397004,-0.6752028,0.737613,0.17453292
66800,0.004791326,0.0022075754,-0.6751916,0.7376235,0.17453292
66900,0.0047243205,0.002022127,-0.6750678,0.73773783,0.17453292
67001,0.004718804,0.00221488,-0.67526543,0.7375564,0.17453292
67100,0.0048995474,0.0023350231,-0.6752196,0.7375968,0.17453292
67200,0.00488289,0.0024762065,-0.67537576,0.73745346,0.17453292
67300,0.0049825488,0.0025098163,-0.6753179,0.7375057,0.17453292
67401,0.0048979353,0.0025537384,-0.67543924,0.7373949,0.17453292
67500,0.004882359,0.0024850615,-0.67538506,0.73744494,0.17453292
67600,0.0050025587,0.0024008164,-0.6751908,0.73762226,0.17453292
67700,0.0050359843,0.002393411,-0.6751528,0.73765683,0.17453292
67800,0.005077744,0.0024636046,-0.67518455,0.73762727,0.17453292
67900,0.0063698157,0.0037119396,-0.67602366,0.736843,0.17453292
68001,0.017995233,0.011199354,-0.66975504,0.7422796,0.17453292
68100,0.030309128,0.039231144,-0.6676133,0.7428558,0.17453292
68200,0.06611151,0.078751974,-0.6425843,0.7592844,0.17453292
68300,0.080847986,0.097950585,-0.6158898,0.7775275,0.17453292
68401,0.13849887,0.17478889,-0.58790296,0.7775841,0.17453292
68500,0.14959398,0.24232069,-0.54486746,0.7886836,0.17453292
68600,0.20730487,0.3765067,-0.42814913,0.79495645,0.17453292
68700,0.23208192,0.53574795,-0.32320958,0.7447467,0.17453292
68800,0.31447333,0.6860004,-0.24481775,0.6087481,0.17453292
68901,0.41789842,0.7804347,-0.15903746,0.4370236,0.17453292
69000,0.4939971,0.8108755,-0.10259306,0.29651734,0.17453292
69100,0.54923195,0.8127365,-0.04831522,0.188333,0.17453292
69200,0.59305865,0.7972539,-0.023746487,0.11001691,0.17453292
69300,0.6119283,0.7873476,-0.017526332,0.07294062,0.17453292
69401,0.6451719,0.7630631,-0.014498454,0.035746474,0.17453292
69500,0.6599825,0.7510565,-0.007020588,0.016969593,0.17453292
69600,0.6594241,0.7515965,0.0014378146,0.016139619,0.17453292
69700,0.6665816,0.7453463,0.0016724662,0.011185867,0.17453292
69800,0.6741881,0.7385263,0.001861812,0.0067754965,0.17453292
69901,0.6787216,0.734386,0.0019101915,0.003242379,0.17453292
70000,0.6819981,0.73135066,0.0019829785,9.694231E-4,0.17453292
70100,-0.68642694,-0.72719526,-0.0022137526,5.1215035E-4,0.17453292
70200,-0.69097394,-0.72287476,-0.0021608446,0.0015703781,0.17453292
70300,-0.6921654,-0.7217332,-0.0020628148,0.002011419,0.17453292
70400,-0.69575346,-0.7182723,-0.002391155,0.002503694,0.17453292
70501,-0.6958122,-0.7182142,-0.0025176632,0.002710033,0.17453292
70600,-0.6954595,-0.71855426,-0.0025435283,0.0030739328,0.17453292
70700,-0.6968025,-0.7172508,-0.0026714678,0.003215215,0.17453292
70800,-0.6956272,-0.7183911,-0.0025277887,0.0032577699,0.17453292
70900,-0.6951315,-0.71887076,-0.002507815,0.0032756755,0.17453292
71001,-0.6941741,-0.71979505,-0.0024488736,0.003365755,0.17453292
71100,-0.6935852,-0.7203625,-0.0023989228,0.0034214165,0.17453292
71200,-0.6924346,-0.7214683,-0.0024678966,0.0034157056,0.17453292
71300,-0.69258,-0.7213291,-0.0023081452,0.0034646655,0.17453292
71401,-0.692526,-0.7213807,-0.0023828978,0.003461408,0.17453292
71500,-0.69267887,-0.7212337,-0.0022700573,0.0035662681,0.17453292
71600,-0.69272643,-0.7211884,-0.0021797682,0.0035455187,0.17453292
71700,-0.69279146,-0.72112554,-0.0021779414,0.0036347485,0.17453292
71800,-0.69261515,-0.7212948,-0.0023361659,0.0035410183,0.17453292
71901,-0.6927704,-0.7211454,-0.0022453873,0.0036705544,0.17453292
72000,-0.6927164,-0.721197,-0.0023181543,0.0036653904,0.17453292
72100,-0.69264966,-0.7212608,-0.002420923,0.003671304,0.17453292
72200,-0.69257,-0.7213377,-0.0024417033,0.0035797984,0.17453292
72300,-0.69258654,-0.72132105,-0.0025097085,0.0036688237,0.17453292
72401,-0.69266,-0.7212507,-0.0024271691,0.0036918123,0.17453292
72500,-0.69265056,-0.7212596,-0.0024608131,0.003711117,0.17453292
72600,-0.6925985,-0.7213098,-0.0024768363,0.0036537333,0.17453292
72700,-0.69270605,-0.72120726,-0.0022912482,0.0036248027,0.17453292
72800,-0.6926864,-0.7212269,-0.0022203291,0.0035286637,0.17453292
72900,-0.6927566,-0.72115797,-0.0023418837,0.00374461,0.17453292
73001,-0.6926801,-0.721232,-0.0023346671,0.0036305413,0.17453292
73100,-0.69266605,-0.7212449,-0.0024303698,0.0037033774,0.17453292
73200,-0.69268507,-0.7212268,-0.002386175,0.0036872362,0.17453292
73300,-0.69259244,-0.7213161,-0.0024210105,0.0035912716,0.17453292
73400,-0.69251174,-0.72139436,-0.0023898252,0.0034482002,0.17453292
73501,-0.6924581,-0.721446,-0.0024222394,0.0034044476,0.17453292
73600,-0.69246966,-0.7214342,-0.0025030547,0.003498752,0.17453292
73700,-0.6925294,-0.72137636,-0.002510977,0.0035899607,0.17453292
73800,-0.6925371,-0.72136927,-0.0024624895,0.0035539526,0.17453292
73900,-0.6925009,-0.7214036,-0.0025445176,0.0035825586,0.17453292
74001,-0.6925246,-0.72138053,-0.002565154,0.003635677,0.17453292
74100,-0.6923533,-0.72154564,-0.002623445,0.0034523108,0.17453292
74200,-0.69233716,-0.72156143,-0.0026051586,0.0034120295,0.17453292
74300,-0.6924186,-0.7214829,-0.0025886702,0.003509992,0.17453292
74400,-0.69274944,-0.7211654,-0.0022754236,0.0036702831,0.17453292
74501,-0.6927975,-0.7211201,-0.0021225198,0.0035896068,0.17453292
74600,-0.69262,-0.72129136,-0.002178135,0.003394981,0.17453292
74700,-0.692539,-0.72136825,-0.0023679133,0.0034650692,0.17453292
74800,-0.69251937,-0.7213869,-0.0024052013,0.0034737238,0.17453292
74901,-0.69244576,-0.7214585,-0.0023434104,0.0033110562,0.17453292
75000,-0.6924642,-0.7214402,-0.0024138791,0.0034049116,0.17453292
75100,-0.69241047,-0.7214921,-0.002405292,0.0033215054,0.17453292
75200,-0.69258064,-0.7213279,-0.0023769422,0.0035321172,0.17453292
75300,-0.6970442,-0.7170179,-0.002205676,0.0031507758,0.17453292
75400,-0.7010346,-0.7131156,-0.00243253,0.0032732412,0.17453292
75501,-0.70787483,-0.7063297,-0.0017338685,0.0029282216,0.17453292
75600,-0.7043774,-0.7097814,-0.00786323,9.90089E-4,0.17453292
75700,0.71248376,0.7015022,0.014388801,0.007382036,0.17453292
75800,0.7299859,0.68242854,0.02698204,0.02615082,0.17453292
75901,0.7393368,0.66764486,0.062603965,0.060927838,0.17453292
76000,0.726786,0.66635156,0.113101244,0.12233483,0.17453292
76101,0.6682406,0.6850373,0.18904142,0.22009476,0.17453292
76200,0.6363278,0.6661149,0.24390396,0.3031315,0.17453292
76303,0.6087445,0.6329279,0.2860459,0.38341898,0.17453292
76401,0.537296,0.5859903,0.39644969,0.45908168,0.17453292
76500,0.49760902,0.50741136,0.48252267,0.5119481,0.17453292
76600,0.43408927,0.43144858,0.57952,0.53812194,0.17453292
76701,0.363676,0.34225738,0.6367542,0.5874893,0.17453292
76800,0.31896332,0.29582843,0.66861486,0.6030772,0.17453292
76900,0.29654503,0.25765988,0.6748747,0.6246731,0.17453292
77000,0.27917236,0.23990095,0.6883731,0.6250223,0.17453292
77100,0.27917236,0.23990095,0.6883731,0.6250223,0.17453292
