Milliseconds,RotationVectorX,RotationVectorY,RotationVectorZ,RotationVectorcos,RotationVectorheadingAccuracy,GPSLatitude,GPSLongitude,GPSAltitude,CompassX,CompassY,CompassZ,AccelerometerLinearX,AccelerometerLinearY,AccelerometerLinearZ
625.0,0.023564788,0.01270224,-0.0805055,0.99639463,0.17453292,35.70380404373931,51.34774859776874,1196.9605712890625,0.5333417336891583,54.253316427525725,-17.508823675636375,-0.4259536701067107,0.09867446679989593,0.037813593575841596
650.0,0.024038432000000002,0.012184418999999998,-0.07977261,0.9964487,0.17453292,35.70380404373931,51.34774859776874,1196.9605712890625,0.8308137282487189,56.34314056857535,-16.675245953499047,0.15134967462674598,0.11613188979563108,-0.9342456695235546
675.0,0.025053391,0.011191597,-0.07975207,0.9964370000000001,0.17453292,35.70380404373931,51.34774859776874,1196.9605712890625,-0.7566860431607754,55.19312561246339,-16.599673289188125,-0.14371259714193346,0.17532687293083188,-1.0667987098690295
700.0,0.025516346000000002,0.010969247,-0.07956601,0.9964426,0.17453292,35.70380404373931,51.34774859776874,1196.9605712890625,0.1461130732628726,56.53722414202746,-17.186367257462376,0.06847327791086492,0.11594894539827884,0.21855383235337011
725.0,0.024200281,0.009993196,-0.079351455,0.9965028,0.17453292,35.70380404373931,51.34774859776874,1196.9605712890625,-0.09547531999336584,55.152515990305425,-18.786991663204148,0.22789848631263868,-0.3618178952788416,-0.07456604393341994
750.0,0.025303107000000002,0.009735374,-0.0787658,0.9965244000000001,0.17453292,35.70380404373931,51.34774859776874,1196.9605712890625,0.7091221146796659,55.64173276453776,-15.895978567594707,0.09331860143582606,0.28241113326964407,0.9934940028161424
775.0,0.02368721,0.009960146999999999,-0.07840760000000001,0.99659014,0.17453292,35.70380404373931,51.34774859776874,1196.9605712890625,-0.42991639507789037,57.98830695513655,-17.318474265923566,-0.14601614105787825,-0.2047848669639552,-0.2748033848028337
800.0,0.025052203,0.00861732,-0.07687849,0.9966884,0.17453292,35.70380404373931,51.34774859776874,1196.9605712890625,1.599036636981444,53.342915494030315,-16.753019560355163,0.3889812986851404,0.3336958889871321,0.8829898529603051
825.0,0.024294587000000003,0.010194057,-0.07664368,0.99671036,0.17453292,35.70380404373931,51.34774859776874,1196.9605712890625,1.217501738096526,56.347231170361965,-18.73961706804106,-0.28945184197405244,0.1853755146324404,0.5812349640435389
850.0,0.024516035,0.011416258,-0.07727379,0.99664307,0.17453292,35.70380404373931,51.34774859776874,1196.9605712890625,-0.35274134098957166,55.09836764453908,-17.35989448273422,-0.3220600767083456,0.0821258153587936,0.07327535771199473
875.0,0.025707162999999998,0.011788377,-0.07769149,0.99657625,0.17453292,35.70380404373931,51.34774859776874,1196.9605712890625,-0.8204218178950635,56.72909039768274,-18.51332000451709,-0.2569579477913898,0.19842033864617956,-0.5416807572635739
900.0,0.025027456,0.010073742,-0.075950675,0.99674654,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,1.836168762588473,56.30459252521427,-19.36125865399652,0.44979808708587354,-0.20892880584825513,-1.1098375736640216
925.0,0.025316317999999997,0.0078002246999999995,-0.07628410000000001,0.99673414,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-1.730899750756038,55.366444239014214,-17.965513623927198,0.5966554935450205,0.029131392087756534,-0.3527221855714258
950.0,0.02630339,0.0067869443,-0.0756179,0.99676675,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.4456953936684567,55.78089476387957,-17.86901573616932,0.2876008300815505,0.2379548278131398,-0.1381297516237939
975.0,0.025660995,0.008549702,-0.07495193,0.9968203000000001,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.9128048642222644,54.88200350729155,-16.601070214364366,-0.1363015216882626,-0.0541405631622283,0.39161883815281595
1000.0,0.025815634,0.012834768,-0.076081656,0.99668473,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.49453878828446785,57.149539503181366,-17.11756372379256,-0.4053809788853287,-0.07640863093942461,0.28085189051336434
1025.0,0.026458887,0.013241916000000001,-0.07518466,0.99673057,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,1.5652462637998437,55.55533913699447,-17.15516900791084,-0.0878285896081786,0.17951872854329215,0.27249944386578856
1050.0,0.026119037999999997,0.013244933,-0.07560391,0.9967078000000001,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-0.6278981357829472,55.23197813347839,-18.541696975869577,-0.01057386440254314,-0.09057206526925984,-1.360377099248751
1075.0,0.02644031,0.0098195635,-0.073720954,0.9968799999999999,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.9352906441482913,56.35820886149175,-17.120275491005167,0.4910660522288956,0.08233887688664086,-0.18298008727194512
1100.0,0.026216427,0.0107426625,-0.07354002400000001,0.99688977,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.775057655204543,55.64942338450227,-17.175408151263976,-0.24295039233264362,-0.040101839112858126,-0.19611875224283318
1125.0,0.026434917000000002,0.010964871000000001,-0.072836354,0.9969332000000001,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,1.1948046831247656,54.110883785875984,-16.55288739832922,-0.04860642464068247,0.06259513052565718,0.8666046801076754
1150.0,0.024862302000000003,0.01129328,-0.07300186,0.9969579,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.0024821869309711864,55.672639478215636,-16.615900534273273,-0.11695117308698719,-0.40523084036755813,0.43413453464745083
1175.0,0.024054952,0.011668888,-0.07231062,0.99702376,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,1.3101512346838309,55.44349657828319,-16.73960171956165,-0.05277006306987987,-0.28161705003487203,-0.16514901204437477
1200.0,0.024579452,0.010098425,-0.07132294,0.9970992000000001,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.6722226452884988,56.229968203343475,-15.949549190711215,0.2182179527793576,-0.0061365992755695875,-0.40362467405191443
1225.0,0.0243315,0.010939683,-0.070807196,0.9971332,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,1.2472965255300243,56.228734314488214,-18.053698618285914,-0.22294328867376922,-0.0484578305158878,-0.24817376406080008
1250.0,0.025189297000000003,0.010762239,-0.07052515,0.99713385,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.2992675725612847,55.02116865540115,-19.385478706647305,0.06446200777877134,0.22319074117952856,0.029472782199527557
1275.0,0.026383622000000002,0.011710793999999998,-0.07063476,0.9970844999999999,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.33115809679653047,54.92015984674444,-16.496345979632313,0.008909805714363783,-0.04419883524424062,-1.082043833813944
1300.0,0.02715289,0.012240571,-0.07061821,0.99705863,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.2567473260637829,55.10065212623438,-19.15900733457298,-0.12408168529602417,0.2109105173924191,-0.2838842002140042
1325.0,0.026905406,0.012331242,-0.07155911,0.9969972,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-1.397529993138497,57.390334713103755,-16.951427352801083,-0.04504916924285019,0.18298890588993688,1.047567027496087
1350.0,0.0262032,0.013413612,-0.0719872,0.9969710999999999,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-0.06172600061477551,56.38898900169763,-15.723808320376756,-0.29984051761370295,-0.16464301233055856,0.07044172796611524
1375.0,0.025900345,0.01284277,-0.07191696,0.9969916,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-0.16901323581040567,55.710829258459626,-16.486536357233096,0.1444076125931441,-0.09004156805166899,0.9867443842836705
1400.0,0.024718741000000002,0.012203366499999998,-0.07094396,0.9970993,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,1.2296953941036066,56.21038912909897,-17.31468031380516,0.22792888494126792,-0.17296277707586402,-0.1725180061786413
1425.0,0.024306616,0.011218654,-0.07044095,0.9971566999999999,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.2936106351266706,54.919313486024635,-18.10313503789832,0.2566017299815557,-0.12633724699238236,0.4065823570632915
1450.0,0.024469707,0.010795693,-0.070822425,0.99713033,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-0.8222520603396777,56.462808179211585,-16.60999773997068,0.11290303707896783,0.034379348633769624,-0.20287658625811314
1475.0,0.024424197,0.010576836000000001,-0.07053153,0.9971544,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.34101481482825324,54.887201295640764,-17.40618706535245,0.059168506821256024,-0.015500605138669599,-0.23194453820886468
1500.0,0.026135959,0.009812191,-0.07027517,0.9971369000000001,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.06989075785662263,57.788144092000614,-15.686860217953237,0.22727853376887525,0.08817957972997285,-0.19610084854899756
1525.0,0.026906092000000003,0.01004323,-0.07004429400000001,0.9971304,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.43927409521369815,55.600569583869884,-15.724515955850764,-0.04490346828338761,0.20719276406259718,-0.3316831378034421
1550.0,0.02728959,0.009822761,-0.06966280000000001,0.9971489,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.46183858114838516,56.470954192783886,-18.397936204551893,0.0675300786310783,0.09731950759865214,0.2584843475070399
1575.0,0.027028454,0.010013773,-0.06996399,0.997133,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-0.3577374082808923,54.96021101030125,-15.044613532821183,-0.05715767231665879,-0.06569726030259891,-0.2818896185080204
1600.0,0.027977427000000003,0.0103363395,-0.06941558,0.99714184,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.9539946527526514,54.87263979488518,-16.347421623114695,-0.03595999384179695,-0.0019242676329669622,-0.24837591572631296
1625.0,0.02769614,0.010255564,-0.06889238,0.99718684,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.7890231816992255,54.198639470063284,-17.103559773433066,0.02007056070501226,-0.07418214200448289,-0.25555431526712863
1650.0,0.027684737,0.01005427,-0.0685184,0.997215,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.4796232244938326,56.997093325671344,-14.87286029061783,0.05531141296974157,-0.005805817032003047,0.2984834071039933
1675.0,0.026423357,0.008509814000000001,-0.066994645,0.9973671000000001,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,1.6502952720995823,56.101375095381755,-15.778612789337314,0.11786719144092206,-0.15032591241450796,0.4617604736336705
1700.0,0.026163366,0.010249842,-0.06736123,0.9973329,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.19415574137470365,56.39579976548105,-17.831056440038882,-0.20075904099725098,-0.06583197999677767,0.6745969196880741
1725.0,0.025506722000000003,0.0112085845,-0.06823839999999999,0.99727994,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-0.8441992972766352,58.64490298494146,-17.0682276608943,-0.27184004865017425,-0.158432990085539,0.342265622922233
1750.0,0.025857837999999998,0.011549492,-0.0681789,0.99727106,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.24814303939934118,56.35082212157024,-17.168272446801893,-0.08370501534676111,0.09957993582911434,-0.12534108907710884
1775.0,0.02612588,0.010517038999999999,-0.0673807,0.9973298,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.7070398341437014,54.85312565667343,-17.234356655126504,0.28415242118865036,0.054605767376457545,-0.5655327830934908
1800.0,0.027138596,0.008387551,-0.06618292,0.9974030999999999,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.6682176105174334,54.84681026134213,-16.447972123088757,0.2635617416765424,0.012668051791071847,-0.6020566081342128
1825.0,0.026330968,0.0077217909999999996,-0.06625553,0.9974253000000001,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-0.41445446935636876,57.08430291524775,-15.714930140419854,0.1600932589500774,-0.22377248144585019,-0.24647938194519947
1850.0,0.027421962,0.008786684,-0.06694052,0.99734133,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-0.5796447900510393,55.787731997085324,-17.03400613788892,-0.11587654842640532,-0.03391909273619053,-0.37834806236941804
1875.0,0.027710357999999997,0.009700695,-0.067569345,0.9972825000000001,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-0.5319909966760007,55.76121044973227,-16.30752396771545,-0.23913174901529863,0.09079713844629729,0.06969605886954458
1900.0,0.028194841000000002,0.011013133,-0.06748272,0.99726117,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,1.49114455704309,55.574909228167385,-17.67220658034432,-0.10206299729897052,0.20085693361285034,0.02035584536069599
1925.0,0.027904382000000002,0.010820517,-0.067781664,0.99725115,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-0.5475403405916179,55.7701432478817,-16.276432805859788,0.043113371080128485,-0.08044013749590115,0.012357164072015403
1950.0,0.027667328999999997,0.010068656,-0.06832195,0.9972288,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-1.208041572889967,56.01310432551851,-19.043877684270726,0.18899832331719588,-0.07709647913922414,-0.05838756169363944
1975.0,0.026829427000000003,0.009380965500000001,-0.06749486,0.9973146999999999,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.9776335432030355,56.20903596668533,-15.71399627070284,0.17175454815368554,-0.230427269196694,0.1601834027509762
2000.0,0.026257153999999998,0.009247743499999999,-0.067003936,0.9973643,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.723921460696553,54.818389266026664,-16.540103795856027,0.028482992618002065,-0.15179058044667448,0.48075093360520355
2025.0,0.025097458,0.00793411,-0.06689676,0.9974126,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-1.95536057348585,55.859288981961846,-16.58542790038937,0.03829132261759557,-0.03382510794427721,0.29526516921160506
2050.0,0.02460862,0.009486801999999999,-0.06715914,0.9973936,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.40834717509562857,57.67967881121972,-16.56722028546061,-0.4198399631196628,-0.10176405171037967,0.3817326074753401
2075.0,0.025084447000000003,0.010332508,-0.06760209,0.9973434999999999,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-0.2827394885911644,57.82728180255009,-17.177152972923395,-0.21810699871048958,0.14018326303264467,-0.03296740282594455
2100.0,0.024705438,0.010546497,-0.06802677,0.9973218,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-0.5343817240313934,55.699510405866405,-17.321760051642812,-0.06628037133182654,-0.09734555149483906,0.32184785755655365
2125.0,0.02491278,0.008929803,-0.06643746,0.99743956,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.1669639522576829,56.24328414420289,-15.915854941971405,0.2485095541750074,-0.05676886375946472,-0.1401311610948358
2150.0,0.025204213,0.008630371,-0.06566056,0.9974863000000002,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,1.045340902586171,58.382757533649546,-17.858741893613367,0.08960447364235004,0.07347733746294013,-0.679481233465176
2175.0,0.025211629,0.009104308,-0.06535941,0.9975016999999999,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.7124079592332078,56.26807188370235,-17.95992501158981,-0.12267212706633468,0.010715762225049117,-0.22939559596815262
2200.0,0.026518876,0.009627549000000001,-0.06551423,0.99745274,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-0.03771130758957908,55.553151346156675,-15.079309841477318,-0.1291596778564896,0.09048267684373419,0.09250634168188474
2225.0,0.02648604,0.011102302,-0.06478412,0.99748594,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,1.289089286538056,56.19087272343608,-17.133401173010267,-0.27822929968744653,0.006596728126793627,0.6341953427199021
2250.0,0.026291806,0.011471068000000001,-0.065017335,0.99747175,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-0.1674854567379757,55.587110235104056,-15.777256610686761,-0.10185703791942351,-0.04528875897223344,-0.12664528358261973
2275.0,0.02656687,0.01206897,-0.06564807,0.9974161,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-0.6968741299875687,56.31947329105031,-14.311231898864893,-0.15667491685730056,0.08098704131738041,0.9167492379671056
2300.0,0.025785337999999998,0.01261522,-0.06597563,0.9974082000000001,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-0.1968938372148234,54.86802078046003,-15.861306788734057,-0.16031837009237757,-0.1979478602445996,-0.05046155799138508
2325.0,0.02551285,0.01044268,-0.063728675,0.9975864,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,1.3075121207588585,56.79285645608458,-15.833592566529072,0.25194432234012537,0.07743034291800044,0.2260227097317983
2350.0,0.025274336,0.009222035,-0.06346446,0.99762136,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-0.18499688139451842,56.29163364210598,-16.559305970959862,0.03715271319379922,-0.11661344215385679,-0.3710475582613905
2375.0,0.025875437999999997,0.010412702,-0.06357148,0.99758744,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.39775085179303615,55.51867974228571,-16.53572099265125,-0.3045826205411071,0.17842047327514798,0.5106399475286448
2400.0,0.026328001,0.011301839,-0.06312878,0.99759406,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,1.1094853803327527,56.15327761814419,-16.461299095953088,-0.2246633871168928,0.1358281333979124,0.05203753717618601
2425.0,0.026771406,0.012007176000000001,-0.06328162,0.9975643,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.4928027186677568,56.9635446087647,-16.35190610323943,-0.33025288291045546,-0.13047862499356058,0.17520249792162013
2450.0,0.026644492999999998,0.011943835,-0.063382335,0.99756205,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-0.18199166409917122,57.01050849814656,-15.659071778182177,0.01386426797500955,-0.0348518487962476,-0.22791660149880183
2475.0,0.026856147,0.012796344,-0.06298719,0.9975709,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,1.0269913861356221,56.21211289097733,-17.081364623184903,-0.21822481472642136,0.07110907330080446,0.2352608323035474
2500.0,0.027747875,0.013629762,-0.063510545,0.9975021999999999,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-0.4515631563314737,55.754757081125355,-17.660719972726323,-0.20887440872821436,0.24800369941976294,-0.23016911253891828
2525.0,0.027331866,0.013864267,-0.06358192,0.99750596,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.24765607063419914,55.651340780997174,-17.727285629399578,-0.09904837534284666,-0.07226159760067082,0.4670433666742955
2550.0,0.026794832,0.01439935,-0.06354846,0.9975151,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.34704880898338775,56.26318607517439,-16.371259866038628,-0.14969041100102173,-0.13243731477033546,0.04088995290281372
2575.0,0.02677496,0.013469868999999999,-0.06221668,0.99761254,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,1.6180329040687904,56.12525530620119,-17.107361895818688,0.25441382562129644,-0.016131040506573574,0.02284553911638427
2600.0,0.02641257,0.012580491000000001,-0.06277036,0.9975991,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-1.2900049335878558,54.15650257847287,-13.74140902686581,0.22443849174862565,-0.11214366877647225,0.612346356385297
2625.0,0.025629349,0.013679133000000001,-0.06290808,0.9975963999999999,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.37012599369373644,56.96649681589031,-17.157732972824853,-0.3049635389589351,-0.18950244527088492,0.28570370657639527
2650.0,0.025629675,0.015321583500000001,-0.06238404,0.99760544,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.72054336522043,54.69185457664383,-15.899825207638253,-0.17629525633239979,-0.09708008842528204,0.2990322421672892
2675.0,0.026525137999999997,0.0154754305,-0.06266079,0.9975623,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-0.40390630028867613,57.051429215965946,-16.332560810106145,-0.024024362255598588,0.18057918892946065,-0.22492305540182075
2700.0,0.027254945,0.014986656999999999,-0.06362583,0.99748904,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-1.7874233434990727,56.58594910453514,-16.93179742243801,0.13516889615826008,0.18224098471632366,-0.5095234422907703
2725.0,0.026469293999999997,0.014729658,-0.063080706,0.99754864,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,0.7659503587464749,54.82885884944097,-17.876054187392768,0.0590772642195804,-0.2105983648566229,-0.9672659476868933
2750.0,0.027669517,0.01350735,-0.063668236,0.9974959999999999,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-2.562276305495748,55.15741536981452,-14.893505716999757,0.1489827326800759,-0.08004191568323898,-0.8058517647664131
2775.0,0.027796177000000002,0.013903728,-0.06265018,0.9975514999999999,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,1.7773183568869213,56.786420877902145,-15.578161304219737,-0.09421807514124922,0.042942307494828656,0.5777428749646467
2800.0,0.027686419,0.013938765,-0.06298859999999999,0.9975328000000001,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-0.5046995904815543,55.713667305894646,-16.976048898681857,-0.013600430882719994,-0.029416655243637627,0.1754306681711262
2825.0,0.027746895,0.014418425,-0.06319479,0.9975111999999999,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-0.08584168518146884,53.55021902070158,-17.791333149154635,-0.127022284253443,0.023349312296500134,0.2605193611150101
2850.0,0.027580857,0.015080723999999998,-0.06437816,0.9974304,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,-1.6867485325465494,56.560261994509226,-16.20828409657954,-0.018552316322483657,0.05570330517276028,-0.08666647361293013
2875.0,0.027731001,0.013642428,-0.06279259,0.997548,0.17453292,35.704106972371115,51.347808341676426,1198.2489013671875,1.736581955457654,56.94056113154105,-18.33873058600277,0.39617161641563936,0.02131258877937607,-1.9618118986178115
