Milliseconds,X,Y,Z
3951,-7.635498,54.214478,-19.442749
3976,-7.635498,54.214478,-21.510315
4001,-5.5130005,54.214478,-20.13092
4027,-6.2194824,54.214478,-19.442749
4051,-6.92749,55.63965,-19.442749
4076,-6.2194824,54.214478,-18.753052
4101,-6.92749,52.789307,-20.13092
4127,-7.635498,54.214478,-19.442749
4151,-6.92749,54.927063,-18.753052
4176,-7.635498,52.07672,-18.753052
4202,-4.8049927,54.927063,-19.442749
4226,-6.92749,54.214478,-20.820618
4251,-5.5130005,54.214478,-20.820618
4276,-5.5130005,54.214478,-20.820618
4302,-5.5130005,53.501892,-20.13092
4326,-5.5130005,55.63965,-18.753052
4352,-6.92749,54.927063,-19.442749
4376,-6.2194824,54.927063,-20.13092
4401,-4.8049927,55.63965,-18.06488
4426,-5.5130005,54.214478,-18.753052
4452,-6.92749,53.501892,-18.753052
4476,-6.2194824,54.214478,-18.753052
4501,-6.92749,54.214478,-20.13092
4526,-4.8049927,54.927063,-19.442749
4551,-6.2194824,55.63965,-20.13092
4577,-5.5130005,53.501892,-18.753052
4601,-6.92749,54.927063,-20.13092
4626,-4.8049927,54.927063,-18.06488
4651,-6.2194824,54.927063,-19.442749
4676,-7.635498,53.501892,-19.442749
4702,-6.92749,54.927063,-18.753052
4726,-6.92749,54.214478,-20.13092
4751,-6.92749,52.789307,-18.06488
4776,-5.5130005,54.927063,-20.13092
4801,-4.8049927,54.927063,-21.510315
4827,-5.5130005,53.501892,-20.13092
4851,-6.2194824,54.214478,-18.753052
4876,-4.8049927,53.501892,-19.442749
4902,-6.2194824,54.927063,-20.13092
4926,-4.8049927,52.789307,-21.510315
4951,-5.5130005,55.63965,-18.753052
4976,-4.8049927,54.927063,-19.442749
5001,-3.388977,54.214478,-18.753052
5027,-4.8049927,54.927063,-19.442749
5051,-5.5130005,54.214478,-20.820618
5076,-4.8049927,54.927063,-21.510315
5101,-7.635498,55.63965,-20.13092
5127,-7.635498,53.501892,-21.510315
5151,-7.635498,52.789307,-20.13092
5176,-5.5130005,54.214478,-19.442749
5201,-6.2194824,54.214478,-20.13092
5226,-4.8049927,54.927063,-18.06488
5252,-5.5130005,52.07672,-20.13092
5276,-6.92749,52.789307,-19.442749
5301,-6.92749,53.501892,-18.753052
5326,-6.92749,54.214478,-18.06488
5352,-6.2194824,54.214478,-20.13092
5376,-6.2194824,53.501892,-20.13092
5401,-6.2194824,54.927063,-17.375183
5426,-4.8049927,54.214478,-19.442749
5451,-5.5130005,54.214478,-18.06488
5477,-6.92749,52.07672,-19.442749
5501,-6.2194824,54.214478,-20.13092
5526,-5.5130005,53.501892,-18.06488
