Milliseconds,X,Y,Z,cos,headingAccuracy
17976,0.06034542,-0.002943967,-0.055056404,0.9966537,0.17453292
18002,0.060981836,-0.004431684,-0.053767193,0.99667984,0.17453292
18026,0.060852557,-0.0045476523,-0.052912135,0.99673295,0.17453292
18051,0.06132677,-0.0031373198,-0.052637883,0.99672383,0.17453292
18076,0.061456274,-8.8622095E-4,-0.051510915,0.9967793,0.17453292
18102,0.061179876,8.520446E-5,-0.051647004,0.99678963,0.17453292
18126,0.06235625,-0.0010455359,-0.051584203,0.9967195,0.17453292
18151,0.062017325,-0.002466263,-0.051437974,0.99674565,0.17453292
18176,0.061727636,-0.0053571034,-0.05013762,0.99681854,0.17453292
18201,0.061017636,-0.0061605107,-0.049382266,0.9968953,0.17453292
18227,0.06213082,-0.006536755,-0.049548198,0.9968159,0.17453292
18251,0.061329324,-0.006927726,-0.050103925,0.9968352,0.17453292
18276,0.061448116,-0.0059526083,-0.05019414,0.99682957,0.17453292
18301,0.06357286,-0.003956019,-0.049718045,0.99673015,0.17453292
18327,0.06360634,-0.003908291,-0.050113067,0.9967084,0.17453292
18351,0.06467348,-0.004270304,-0.048961513,0.99669546,0.17453292
18376,0.06688404,-0.0051275287,-0.049423184,0.9965227,0.17453292
18401,0.06895534,-0.0074027297,-0.049578194,0.9963595,0.17453292
18427,0.07007909,-0.006145398,-0.049799044,0.9962787,0.17453292
18451,0.070187286,-0.004484032,-0.050140597,0.9962628,0.17453292
18476,0.07080423,-0.0032026046,-0.05046014,0.99620795,0.17453292
18502,0.071431346,-0.0054282458,-0.049633954,0.996195,0.17453292
18526,0.07190762,-0.005395061,-0.048653692,0.9962093,0.17453292
18551,0.072160326,-0.0059494595,-0.04853386,0.9961937,0.17453292
18576,0.07375829,-0.0076629925,-0.0475423,0.9961128,0.17453292
18602,0.07291349,-0.0047029615,-0.047606338,0.9961903,0.17453292
18626,0.07487056,-0.0033387337,-0.04838268,0.9960132,0.17453292
18651,0.07507076,-0.0023586182,-0.04865975,0.9959875,0.17453292
18676,0.07509688,-0.0025774136,-0.047812406,0.996026,0.17453292
18702,0.07642886,-0.0034161326,-0.046545353,0.99598217,0.17453292
18726,0.07871528,-0.004614546,-0.04671967,0.9957911,0.17453292
18751,0.07846131,-0.003961427,-0.047371697,0.99578315,0.17453292
18776,0.07823266,-0.0011836225,-0.048160028,0.9957705,0.17453292
18802,0.078263715,2.0942622E-4,-0.04832019,0.995761,0.17453292
18826,0.07694056,0.0015400468,-0.04886705,0.9958362,0.17453292
18851,0.07594934,8.4159593E-4,-0.048331194,0.9959393,0.17453292
18876,0.07756304,6.385943E-4,-0.04800014,0.9958311,0.17453292
18902,0.07682965,-0.0020718896,-0.046229303,0.9959698,0.17453292
18926,0.07701292,-0.0014467365,-0.046994556,0.9959209,0.17453292
