Milliseconds,X,Y,Z
3576,-0.038300946,-0.035664856,-0.4606352
3601,0.13705926,-0.0039923787,0.03578663
3627,0.46474856,0.0870778,-0.45573902
3651,0.4074042,0.0021893382,-0.59229565
3676,0.5618378,0.09283316,0.06518841
3702,-0.06316083,-0.043313444,0.5277624
3726,-0.31258208,0.052868128,0.59875965
3751,-0.31810436,-0.07074106,-0.42821026
3776,-0.024499536,0.0716337,-0.15947914
3801,0.35903442,-0.10708094,-0.64231396
3827,0.21793368,0.16950768,0.27332783
3851,0.092107154,-0.105389416,-0.07586765
3876,0.13282132,-0.13936484,0.38903522
3901,0.09459624,-0.17464751,0.22769833
3927,0.3489669,-0.089788616,-0.08037281
3951,0.36085054,-0.05450788,-0.06329346
3976,0.1669208,0.2918058,0.09615898
4002,-0.058257848,-0.0010064244,0.12340832
4026,0.38789693,0.12793231,-0.42374706
4051,-0.08902082,0.12233722,0.37481308
4076,0.075937815,0.22489655,0.22750187
4102,-0.05570601,0.30700713,-0.1978035
4126,-0.1515691,0.031716168,0.2605734
4151,-0.13853073,0.06183034,-0.28400517
4177,0.10502065,0.13092405,-0.22407055
4201,0.0537987,0.22965175,-0.09071827
4226,-0.44110832,0.0065419674,-0.3334551
4251,-0.3238308,0.13205796,0.30385303
4277,-0.3110291,-0.05248648,0.21329975
4301,-0.096979216,-0.007986009,0.09656906
4326,0.23886871,-0.075481236,0.27528477
4352,0.088219196,-0.13782585,0.4092312
4376,-0.18712619,-0.17549211,0.15641975
4401,-0.031602003,-0.20657134,-1.3873634
4426,0.30267256,-0.17701662,-0.93635654
4452,0.04817839,0.060313463,-0.19734573
4476,-0.14249486,6.366372E-4,-0.21640396
4501,-0.05391194,-0.052127957,0.33693695
4526,0.24827705,-0.16490811,-0.055418015
4552,0.28462487,0.3044709,0.5275545
4576,-0.11804559,-0.38654655,0.11454201
4601,-0.37378672,0.11664224,-0.019032478
4626,-0.026664726,-0.10927558,0.10487747
4651,0.013194792,0.20847493,-0.43225574
4676,0.3374352,-0.23305401,-0.13397503
4702,0.2065614,0.06658733,-0.18069935
4726,0.52066815,0.14863843,0.65972805
4751,-0.21992481,0.021564066,0.11196613
4776,-0.45421946,-0.19074798,-0.08879852
4801,-0.24234432,0.4897542,0.7870083
4827,-0.084775954,0.05037272,-0.901906
4851,0.48616508,0.14073807,-0.23548794
4876,0.13742107,0.12548804,-0.19929504
4902,-0.32279828,0.09662861,-0.40273666
4926,0.16053186,0.009855211,-0.048023224
4951,-0.16648902,-0.11967349,0.040114403
4977,0.040844373,0.06111157,0.6613045
5001,-0.1698335,-0.1567707,0.4180498
5026,-0.46018973,0.117277265,0.11192894
5051,0.19546041,0.12949294,-0.17976284
5076,-0.21381795,0.044862986,0.10582733
5102,-0.30207402,-0.28616744,0.028490067
5126,-0.75056773,0.052162886,0.8261814
5151,0.6464291,-0.004743725,0.33268356
5176,0.32214898,-0.45841917,-1.2974644
5202,0.07807715,-0.0558832,0.0045337677
5226,0.35697642,-0.05509141,0.015937805
5251,-0.025213398,-0.26057595,0.27335358
5276,-0.08797546,-0.005954474,0.46308517
5301,-0.43651107,-0.38631922,0.5317898
5326,-0.37518173,-0.16726422,-0.4467802
5352,0.1343739,0.010708123,-0.66021156
5376,-0.27292013,0.03927484,-0.7245617
5401,-0.18814144,-0.33658653,1.0433846
5426,0.22859037,0.20427299,-0.84211254
5451,0.21005847,-0.5134783,0.6877403
5476,0.40694323,0.25006267,-1.018815
5502,-0.12981969,-0.22059986,0.9236193
5526,0.037001453,-0.1297437,-0.23630524
5551,0.19116805,-0.11185697,-0.23297882
5577,0.3160822,-0.22741823,1.3583078
5601,0.6991991,0.04842007,0.45937634
5626,-0.6683594,-0.1451888,-0.6403036
5651,0.0933994,-0.41195667,-0.28186893
5677,-0.28773567,0.30381483,0.25534248
5701,0.23229307,-0.40473294,-0.16588402
5726,0.19785655,0.090080455,-0.45769215
5751,-0.08850245,0.039425492,0.08788109
5776,0.06969671,-0.100861564,0.18453312
5802,0.059196986,-0.08828419,-0.84702206
5826,0.008381624,0.2397877,0.65339565
5851,-0.22649315,-0.12474551,0.43409538
5877,0.07587855,0.44939405,-0.5409374
5901,-0.4388134,-0.45045286,-0.062618256
5926,0.43882155,0.00866808,-0.4831457
5952,0.093233794,-0.009483844,-0.11996269
5976,0.11987992,-0.07464793,-0.20388603
6001,0.29348174,6.248206E-4,0.09673023
6027,-0.054123253,5.8317184E-4,0.63212967
6051,-0.34925973,-0.06681818,0.11258316
6076,-0.10821404,-0.16873558,-0.07903004
6101,0.020754844,0.095335156,0.13110447
6126,0.19511175,0.015763745,-0.65087986
6152,0.17038351,0.067435,-0.036345482
6176,0.35988796,0.2643456,0.21593285
6201,0.054724768,-0.093037784,0.5207901
6227,-0.47321147,-0.06632745,-0.09971237
6251,-0.15462588,-0.035544544,0.35505962
6276,0.16301775,-0.050386727,-0.3411951
6302,0.24295393,-0.09389651,-0.5029764
6326,0.36148193,-0.014406756,-0.20583344
6351,0.08257356,-0.039807394,-0.019304276
6377,-0.091902934,-0.03644356,0.45552158
6401,-0.27028942,-0.107229725,-0.008330345
6426,0.33197626,-0.06509967,0.19775963
6451,0.27763015,0.021257311,0.0176363
6476,0.27484247,-0.15018871,0.20066643
6502,0.21551824,0.02090989,-0.14368439
6526,0.10742681,0.13081351,0.044569016
6552,-0.2541356,-0.09464933,-0.42410088
6576,-0.44222865,0.058106348,0.65565395
6601,-0.06750207,0.088716745,0.03042221
6626,-0.022000547,-0.16322024,0.3330059
6651,-0.020533845,-0.087910175,-0.05823517
6677,0.13898733,0.03803514,0.37619686
6701,0.10331802,0.050125822,0.08128643
6726,-0.011947943,0.017489254,-0.16138268
6752,0.22937107,0.027146712,-0.24914742
6776,-0.16960157,0.19814374,-0.06265068
6801,0.008067241,0.14781544,-0.5729952
6826,0.07782565,0.15260138,0.08028221
6852,0.06971776,-0.021591827,0.016340256
6876,-0.0023068031,-0.06408751,0.097268105
6901,0.25359097,-0.15520857,0.018145561
6927,0.01608413,0.09578335,-0.24271679
6951,0.009144343,-0.007259518,-0.15623951
6976,-0.41908166,0.057667404,0.06798458
7001,0.012962561,0.22597052,-0.02688694
7027,0.053099774,0.061526343,-0.49666023
7051,0.15207037,0.06914537,0.1281004
7076,0.18880124,0.0733227,-0.041540146
7102,0.07094782,-0.0037436783,-0.101587296
7126,-0.20911366,0.06094885,0.7223501
7151,-0.49391747,-0.3004488,0.11477184
7176,-0.24132816,-0.06367694,0.7983475
7201,-0.013389476,-0.11971705,-0.43902493
