Milliseconds,X,Y,Z,cos,headingAccuracy
4801,0.0061846776,0.0016606782,0.22554684,0.9742113,0.17453292
4902,0.0060381508,0.0014063221,0.22984196,0.9732082,0.17453292
5002,0.0061096856,0.002558417,0.22949505,0.9732873,0.17453292
5102,0.0068836114,0.0059314687,0.23058884,0.9730089,0.17453292
5202,0.005816402,0.003138555,0.22770923,0.9737067,0.17453292
5302,0.005681339,8.3640934E-4,0.22592898,0.9741269,0.17453292
5402,0.0056065796,-5.970736E-4,0.22219424,0.97498614,0.17453292
5502,0.005374561,-5.82148E-4,0.21982603,0.9755241,0.17453292
5602,0.0053449683,-6.822657E-5,0.21421225,0.9767725,0.17453292
5702,0.00527986,2.5818188E-4,0.21166626,0.9773277,0.17453292
5802,0.005170234,5.0997525E-4,0.21434446,0.9767443,0.17453292
5901,0.0050539332,8.040474E-4,0.21295509,0.9770486,0.17453292
6002,0.004953034,7.6226855E-4,0.21286435,0.9770689,0.17453292
6101,0.0050529786,7.2089524E-4,0.2104514,0.977591,0.17453292
6201,0.0049341973,7.184059E-4,0.20348431,0.97906554,0.17453292
6302,0.0052144914,0.0036603052,0.19911475,0.9799555,0.17453292
6401,0.004897486,0.001369895,0.20051505,0.97967744,0.17453292
6501,0.0049281106,1.8932682E-4,0.19966654,0.9798515,0.17453292
6602,0.0052295895,0.003612656,0.19828174,0.9801245,0.17453292
6701,0.0050288904,0.0026200053,0.19521949,0.98074317,0.17453292
6801,0.0047476166,0.0012425318,0.19523726,0.98074377,0.17453292
6902,0.0051856874,0.00502994,0.19470048,0.98083615,0.17453292
7001,0.004723436,0.002299089,0.18862166,0.98203576,0.17453292
7101,0.0045191944,3.2882256E-4,0.1835526,0.98299944,0.17453292
7202,0.004224351,-7.761573E-4,0.1874813,0.9822588,0.17453292
7301,0.0043199514,-0.0016134392,0.186487,0.9824466,0.17453292
7401,0.004615123,4.0260874E-4,0.19398506,0.98099357,0.17453292
7502,0.0043873717,0.0013303591,0.19704343,0.98038405,3.1415927
7602,0.004363091,7.6980604E-4,0.20037417,0.97970945,3.1415927
7701,0.0043820157,0.0029831706,0.20507278,0.97873235,3.1415927
7802,0.004063813,9.292235E-4,0.2085435,0.9780042,3.1415927
7902,0.0037555404,-2.9804232E-5,0.22306578,0.9747962,3.1415927
8002,0.0036440399,8.1087137E-4,0.23299764,0.9724701,3.1415927
8102,0.0034679004,9.032614E-4,0.25918946,0.96581984,3.1415927
8202,0.003108459,0.0010479195,0.28318423,0.9590599,3.1415927
8301,0.002757586,0.0021477765,0.30563402,0.95214266,3.1415927
8402,0.00236955,0.0025361876,0.34623948,0.93813974,3.1415927
8502,0.0017462382,0.0024956968,0.41072816,0.91175276,3.1415927
8602,0.001343393,0.0015076181,0.52399784,0.8517172,3.1415927
8701,0.0015185087,5.49729E-4,0.7778024,0.62850684,3.1415927
8802,-4.307702E-4,0.0019678457,0.9735168,0.2286065,3.1415927
8901,0.001572323,-0.0016387753,-0.9997276,0.023228223,3.1415927
9002,0.001759595,-8.544187E-4,-0.99126613,0.13186216,3.1415927
9101,2.595669E-4,-8.633247E-5,-0.98201483,0.18880348,3.1415927
9201,0.002154114,1.1987014E-4,-0.9717332,0.23607187,0.17453292
9302,0.0038468714,8.784939E-4,-0.960581,0.2779723,0.17453292
9401,0.0015450411,0.0010988459,-0.94795084,0.318411,0.17453292
9501,2.714461E-4,0.0012270426,-0.9372199,0.34873667,0.17453292
9602,0.0011930908,0.001230789,-0.9274504,0.3739422,0.17453292
9701,0.002325943,0.0015968025,-0.91528237,0.40280294,0.17453292
9801,0.0031613354,0.0023172055,-0.90493244,0.42553723,0.17453292
9902,0.003434046,0.0026823455,-0.8927604,0.45051074,0.17453292
10001,0.0042226342,0.0032721472,-0.88271195,0.46988416,0.17453292
10102,0.0043076286,0.0040989206,-0.8584645,0.5128385,0.17453292
10202,0.003761226,0.0043270276,-0.839534,0.54327697,0.17453292
10302,0.004038988,0.004825612,-0.8167335,0.57698077,0.17453292
10401,0.0037285478,0.004937847,-0.7943243,0.60746247,0.17453292
10502,0.0028327166,0.004890899,-0.7741967,0.63291985,0.17453292
10601,0.0040525952,0.0056612096,-0.7523972,0.6586729,0.17453292
10701,0.0038618855,0.005718206,-0.73033875,0.6830503,0.17453292
10801,0.0029568565,0.0055550747,-0.70723486,0.70695066,0.17453292
10902,0.0028116645,0.004995894,-0.68202275,0.7313085,0.17453292
11002,0.0026635628,0.0046741082,-0.6584318,0.7526211,0.17453292
11101,0.0022588433,0.003875727,-0.636053,0.7716323,0.17453292
11201,0.003808885,0.004322016,-0.61477435,0.788682,0.17453292
11301,0.005574415,0.005544436,-0.5943608,0.80416006,0.17453292
11402,0.0051289545,0.005226955,-0.57219696,0.8200835,0.17453292
11501,0.0043991604,0.004219758,-0.54930174,0.8356018,0.17453292
11601,0.003949003,0.003371464,-0.5309619,0.8473798,0.17453292
11701,0.0054152524,0.0043338933,-0.5094035,0.86049986,0.17453292
11802,0.0047897357,0.0033736809,-0.48798063,0.8728348,0.17453292
11901,0.0046444344,0.002841817,-0.46965814,0.8828316,0.17453292
12001,0.0061493875,0.0041490183,-0.45164672,0.892166,0.17453292
12102,0.0053823106,0.0033328987,-0.43519714,0.9003129,0.17453292
12201,0.005049835,0.0025805894,-0.4196844,0.9076524,0.17453292
12301,0.0051433495,0.0025505687,-0.41137937,0.91144615,0.17453292
12401,0.0048502046,0.001654962,-0.40771008,0.9130971,0.17453292
12501,0.0048680003,9.7473024E-4,-0.39864805,0.91709054,0.17453292
12601,0.004759859,5.0270837E-4,-0.38738155,0.92190707,0.17453292
12701,0.004662139,2.314285E-5,-0.37882113,0.9254582,0.17453292
12801,0.004904629,1.08044456E-4,-0.37335148,0.927677,0.17453292
12901,0.0053816126,7.2325394E-4,-0.3697155,0.9291291,0.17453292
13001,0.005947126,0.0011657709,-0.3657884,0.9306783,0.17453292
13101,0.006249877,0.0013281794,-0.36610034,0.93055344,0.17453292
13201,0.0064663435,0.0015422947,-0.36286882,0.9318165,0.17453292
13301,0.0065537165,0.0016698288,-0.36028394,0.9328182,0.17453292
13402,0.006511925,0.0014800177,-0.3586511,0.9334478,0.17453292
13501,0.0076903654,0.0026469529,-0.35741362,0.9339108,0.17453292
