Milliseconds,RotationVectorX,RotationVectorY,RotationVectorZ,RotationVectorcos,RotationVectorheadingAccuracy,CompassX,CompassY,CompassZ,GravityX,GravityY,GravityZ,AccelerometerLinearX,AccelerometerLinearY,AccelerometerLinearZ
12000.0,-0.22873639,-0.7613478,0.58706796,0.15290663,0.17453292,3.2334418441851307,23.75653437419694,-35.88362817273212,1.5976606615453193e-07,4.6108654405685456e-07,9.806649745964098,1.8301212854592244,8.801495394799332,13.215942631823932
12025.0,-0.21723825,-0.78041047,0.5689797,0.14152426,0.17453292,3.987019081248037,24.26949510925067,-37.06062888958196,1.6131057578583352e-07,1.6861326779249453e-07,9.806650165087186,2.1818560502521276,6.188257089024686,7.860608014625914
12050.0,-0.20745459,-0.7966106,0.5522607,0.13184193,0.17453292,3.7146880379877345,25.737916527892146,-35.25009862211512,2.6744904846331963e-07,5.383232126732196e-07,9.806649904925267,2.0565368304741543,5.856397171797036,1.5341659862606416
12075.0,-0.19459349,-0.80054885,0.55803734,0.09924326,0.17453292,2.2004307898537196,24.16832333302529,-36.94748287039516,-0.3078269287696127,0.21310641138445297,9.79950073406081,0.8589154425891522,0.9877030861484237,-3.8169439520114854
12100.0,-0.18878809,-0.79909927,0.5648433,0.082167536,0.17453292,3.970259952568934,24.786586614912967,-34.26533627531501,-0.1783157557745454,0.17400612498177326,9.803484422974725,4.270331736776597,-2.7820911562296775,-0.9960376145475434
12125.0,-0.18979509,-0.7863538,0.58172816,0.08495768,0.17453292,3.1009457300242245,25.058763937389685,-37.22139351202826,1.9998416633804084e-07,4.858681217356775e-07,9.80664955821573,-1.678409648318818,-5.692031811699081,3.402367400332701
12150.0,-0.18695898,-0.77919203,0.5933215999999999,0.076652445,0.17453292,2.5137767753571785,24.88905506022218,-37.802639885988256,-2.5120509894449583e-08,-1.3263111142691741e-07,9.806650039326108,0.6248928450157873,-4.205689773787929,-3.2033778830081863
12175.0,-0.1861283,-0.7558443,0.62453645,0.06332365400000001,0.17453292,1.0132257127315318,22.7015168724664,-38.35648147316526,-0.0063365310590390855,0.42106599623512686,9.797603992551252,0.6258920676628357,-5.633864972435573,-5.751828460046321
12200.0,-0.19576332,-0.7442998000000001,0.63297796,0.08386553,0.17453292,0.9335648440191191,23.842094713849523,-37.15914973189356,0.23599669151984126,0.19842281880789447,9.801802398331024,-0.25411854253419897,-5.855234951865971,-3.6716434293609614
12225.0,-0.20711803,-0.73545116,0.63514274,0.113169685,0.17453292,-0.049767199863692824,26.694401504591884,-34.25369258812551,-4.382180585071893e-08,-2.1317703580159275e-07,9.80665069146808,-4.197459269394992,-0.5232047063805783,3.150327210298868
12250.0,-0.21475998,-0.7310909000000001,0.6341741,0.13117696,0.17453292,-1.616729835096713,29.232985254217965,-33.517782916890155,-3.075734654744977e-07,-1.0748438428187512e-07,9.80665097293593,-2.3483782836500056,0.261369545632685,0.9569972798995663
12275.0,-0.21803892,-0.7273242,0.6360526999999999,0.13746075,0.17453292,-0.8029383318632561,29.105529084039027,-31.40685335403458,-0.022580891122467417,0.027167020796575292,9.80658625624232,-1.2480389258312992,-0.39420401422882656,-1.067889644869242
12300.0,-0.21609032,-0.7281486,0.63653266,0.13390575,0.17453292,1.0845441519985197,31.59157436754216,-29.438375147561796,5.070088116010396e-08,8.835168707754804e-08,9.806650035742503,0.36178185361351606,-0.08713596215283607,-2.0846966133415754
12325.0,-0.21688695,-0.72731674,0.6364890999999999,0.13730262,0.17453292,0.18850205417259502,34.3562229498965,-28.580310531815478,6.125697726844237e-08,-2.1144753281632234e-08,9.806649578935943,-0.5430167049627882,0.03561166951960448,-1.8186585246147495
12350.0,-0.21982567,-0.7241846,0.6368064999999999,0.14734611,0.17453292,-0.22312187898061886,34.61704116797399,-27.960381068360363,4.64451782589137e-08,1.5427743083051837e-07,9.806650263433362,-1.5373846749656592,-0.10233551425052956,-1.8200946730198857
12375.0,-0.22277346,-0.71991366,0.6379608,0.15843719,0.17453292,0.06702338617346548,33.39106953117599,-26.00602095092073,-3.385120450616341e-08,-2.0975312198245888e-07,9.806649339039986,-1.8005227383864966,-0.3782629164109741,-1.9863668215311054
12400.0,-0.22215658,-0.71984535,0.6361895000000001,0.1665294,0.17453292,0.03544979424300365,36.36511181046504,-22.66411414120421,0.04314726256775636,-0.047454124414870735,9.806440806573656,-0.9149174398906225,0.19225849426926178,-1.2028778717163748
12425.0,-0.22330160000000002,-0.7211081,0.63326,0.17064968,0.17453292,-1.4683881936699503,36.572728716250495,-21.137505667828496,3.005354265450677e-08,-7.739105951642955e-07,9.806649904942464,-0.33979837746728464,0.9078078178432297,0.9170073597203312
12450.0,-0.22528544,-0.7214086999999999,0.63121873,0.17429513,0.17453292,-2.3263189702874403,37.72970105720503,-18.107295694593002,3.182617547281552e-08,4.03019280392769e-07,9.806651029608684,-0.21513228131685658,0.5377058573864121,1.1528839652772114
12475.0,-0.2263181,-0.7224324000000001,0.6292847,0.17570524,0.17453292,-1.5940231389813828,37.428033297412014,-17.921870892010293,3.8366162802283554e-08,-4.874310022273676e-07,9.806650614179613,0.06398402196063685,0.5520798946349171,1.4268397510413104
12500.0,-0.22998396,-0.7229469000000001,0.6246624,0.18507324,0.17453292,-1.6751237896297546,37.95239980344695,-16.837111433768694,0.07809940829837447,-0.027174933947229363,9.806301828752002,0.19776065716608932,0.9637612140916444,2.1430081828371734
12525.0,-0.23156138,-0.72080487,0.6228041999999999,0.19731842,0.17453292,-2.089418409065434,39.272872015027914,-15.117323213492462,8.525595396324803e-08,2.7715544392847846e-07,9.806650490814402,-2.074094479211213,0.6916498551082376,3.1753646674294873
12550.0,-0.23040067,-0.722589,0.6176753,0.20798542,0.17453292,-0.4773919568853202,37.7196504174436,-14.636499600154652,1.4874434994816e-07,1.3128666842554537e-07,9.806649971309103,-1.854871619337341,2.0525580929361613,3.4685647138610642
12575.0,-0.23087476,-0.7221776999999999,0.6126863,0.22309595,0.17453292,-2.8894658651622045,41.03285240788938,-13.853170719941842,2.042053663942056e-07,2.7193258111957164e-07,9.806650155388859,-2.6444702419064496,1.9054134325168177,3.7517639269278145
12600.0,-0.23095372,-0.7190199,0.6075415,0.24609783,0.17453292,-1.6527093890269349,38.50128195781278,-14.341891517025234,0.135557051386771,-0.04237514370411355,9.805621632388648,-2.5433133581939815,1.464526918871501,3.4307133721545515
12625.0,-0.23029189,-0.7169106,0.60959315,0.24779242,0.17453292,1.1618996235264536,36.84655351282248,-18.99127649201866,1.7227413362519428e-07,1.4194810116219259e-07,9.806650022698165,-0.7785485591535177,-0.655377780362616,1.5016401793447804
12650.0,-0.23233446,-0.7083938,0.6191201999999999,0.24675708,0.17453292,1.0866304121621297,36.259257552536425,-19.224285403717158,7.018844749850928e-08,3.80291320323245e-07,9.806650758702265,-0.6984799543518991,-3.839032175466718,1.4507711163260866
12675.0,-0.23211712,-0.7084651,0.6191959,0.24656713,0.17453292,0.28760265678773855,35.745057399836654,-23.6186058820813,1.586066834535771e-07,-2.4899238226794296e-09,9.80665075870227,-0.6961241792449924,-3.839460096758368,1.4507709727372178
12700.0,-0.23565447,-0.69892204,0.6361751,0.22639841,0.17453292,2.654482500825747,33.504193125762754,-26.675207152859727,-0.16145556639597503,0.1939825423595084,9.803401358806127,0.6361493653399226,-4.040191644199277,2.6218000052866124
12725.0,-0.23837267,-0.6980177,0.64193374,0.20945352,0.17453292,0.4535358410084207,28.92658942310451,-29.767711520655105,-1.8202209850493034e-08,3.843451076290805e-07,9.806650441368165,2.530669730326454,-2.9479745034756966,2.9219461312772674
12750.0,-0.24134181,-0.69863784,0.6464109,0.18924126,0.17453292,-0.4772133905189726,25.377107837426017,-33.33992632004411,-2.0226864072547812e-07,-3.9394651518698254e-07,9.806650938186893,4.841284898000584,-2.547842890276125,2.8360973795122706
12775.0,-0.24397916,-0.69802535,0.65019983,0.17457089,0.17453292,-1.237737136477401,25.726000203755383,-34.51466388111371,-1.324823848403156e-07,-6.597425020737901e-07,9.80665012807059,3.5641170265784945,-2.269540696346653,1.9524619674899728
