Milliseconds,X,Y,Z,cos,headingAccuracy
3203,-0.22916575,-0.7181347,0.6376439,0.15866922,0.17453292
3228,-0.22973429,-0.71566445,0.6403171,0.1582422,0.17453292
3253,-0.22766379,-0.7250228,0.6319379,0.1522027,0.17453292
3278,-0.22818859,-0.744094,0.6184234,0.10865828,0.17453292
3304,-0.2264847,-0.75176644,0.6092839,0.11101818,0.17453292
3328,-0.2246456,-0.75903195,0.5997234,0.117203616,0.17453292
3353,-0.22281346,-0.7648571,0.5926076,0.11901258,0.17453292
3378,-0.217067,-0.7792946,0.57726204,0.11113203,0.17453292
3404,-0.21342416,-0.7881723,0.5673569,0.10649248,0.17453292
3428,-0.20919767,-0.7973333,0.55693656,0.101575665,0.17453292
3453,-0.20428307,-0.80665576,0.5464876,0.0944783,0.17453292
3478,-0.19068022,-0.83774585,0.50707203,0.06856296,0.17453292
3503,-0.18575913,-0.8491014,0.49069607,0.061136212,0.17453292
3528,-0.18059036,-0.86000264,0.47446954,0.051587533,0.17453292
3553,-0.17618588,-0.8690014,0.46013293,0.045528643,0.17453292
3579,-0.16845013,-0.88119155,0.43949142,0.04442182,0.17453292
3603,-0.16338515,-0.88711715,0.43015194,0.036023773,0.17453292
3628,-0.1604224,-0.89002573,0.42635587,0.018424923,0.17453292
3654,-0.15700658,-0.89029396,0.42739558,0.007657947,0.17453292
3678,-0.15490772,-0.88571775,0.4364865,0.031418923,0.17453292
3703,0.14832558,0.8809213,-0.44939065,0.0050218413,0.17453292
3728,0.14660369,0.8715902,-0.4675495,0.015340313,0.17453292
3754,0.14643727,0.85376036,-0.49959713,0.007214638,0.17453292
3778,-0.14847529,-0.84334296,0.51631445,0.012128972,0.17453292
3803,-0.15478168,-0.83070636,0.53330725,0.039407127,0.17453292
3829,-0.15561257,-0.8246634,0.5428487,0.032098144,0.17453292
3853,-0.1597819,-0.8188881,0.55027366,0.03302877,0.17453292
3878,-0.16532488,-0.8105458,0.5600603,0.044895764,0.17453292
3903,-0.18055853,-0.78921837,0.5788194,0.09747352,0.17453292
3929,-0.18579172,-0.78100747,0.5843428,0.1185424,0.17453292
3953,-0.18846515,-0.7743362,0.5901703,0.12877615,0.17453292
3978,-0.19034679,-0.768589,0.5969204,0.1293253,0.17453292
4004,-0.19474395,-0.76322275,0.6084832,0.09650917,0.17453292
4028,-0.19958074,-0.7577071,0.61262065,0.1036501,0.17453292
4053,-0.20360938,-0.7501955,0.61784416,0.11839993,0.17453292
4078,-0.20667231,-0.7419581,0.62384576,0.13266972,0.17453292
4104,-0.21235915,-0.7323736,0.6292826,0.15011986,0.17453292
4128,-0.2140212,-0.73736584,0.6234277,0.14773116,0.17453292
4153,-0.21622184,-0.7411214,0.6179628,0.14869146,0.17453292
4179,-0.21661092,-0.7387861,0.6175772,0.16085172,0.17453292
4203,-0.21959935,-0.7366425,0.6116282,0.18720302,0.17453292
4229,-0.21303248,-0.73304844,0.60592103,0.22386788,0.17453292
4253,-0.20999244,-0.7273942,0.60663486,0.24247675,0.17453292
4279,-0.20912117,-0.72183996,0.609093,0.2534187,0.17453292
4303,-0.21978506,-0.71978176,0.61329544,0.23974448,0.17453292
4328,-0.22658327,-0.7108927,0.6255971,0.22785929,0.17453292
4354,-0.23355465,-0.7002683,0.6385236,0.21763304,0.17453292
4378,-0.24435917,-0.6962616,0.6503841,0.18030213,0.17453292
4403,-0.24786653,-0.70011026,0.6506437,0.15833695,0.17453292
4429,-0.2528399,-0.6897088,0.66106606,0.15285757,0.17453292
4453,-0.253762,-0.68520653,0.6632836,0.16171506,0.17453292
4479,-0.25540748,-0.6825338,0.6639463,0.1676006,0.17453292
4503,-0.2559925,-0.67674816,0.6690454,0.16987662,0.17453292
4528,-0.25950432,-0.6707532,0.6735027,0.17070967,0.17453292
4554,-0.25951126,-0.668905,0.6751945,0.17126712,0.17453292
4578,-0.258892,-0.66924274,0.6755473,0.16948438,0.17453292
4603,-0.25971287,-0.6678592,0.67756677,0.16557956,0.17453292
4629,-0.25224614,-0.67948574,0.6742129,0.14180246,0.17453292
4653,-0.24127936,-0.7003438,0.66104627,0.1196692,0.17453292
4678,-0.22892284,-0.7344085,0.6303904,0.104146205,0.17453292
4703,-0.21791609,-0.775727,0.5816985,0.11129767,0.17453292
4729,-0.20244022,-0.81426156,0.5325244,0.11141749,0.17453292
4754,-0.19288889,-0.82810795,0.5180466,0.09305261,0.17453292
4778,-0.18742533,-0.8311266,0.51618326,0.08749389,0.17453292
4803,-0.18148051,-0.82652473,0.5275249,0.07509443,0.17453292
4829,-0.18006696,-0.80293,0.56311816,0.07600798,0.17453292
4853,-0.17378539,-0.7997381,0.57247776,0.049868185,0.17453292
4878,-0.17148246,-0.78685194,0.5914518,0.04052798,0.17453292
4904,-0.17867847,-0.7640012,0.6156896,0.07281838,0.17453292
4928,-0.18568558,-0.75111353,0.62361825,0.11157787,0.17453292
4953,-0.1874674,-0.748348,0.6261717,0.11287268,0.17453292
4978,-0.18541625,-0.74663156,0.63021296,0.10485131,0.17453292
5004,-0.18650177,-0.7419159,0.6351521,0.10658178,0.17453292
5028,-0.19312996,-0.73174006,0.641041,0.12776461,0.17453292
5053,-0.19382074,-0.73155737,0.64092004,0.12836978,0.17453292
5080,-0.19526784,-0.7260397,0.6480068,0.12175384,0.17453292
5103,-0.19552273,-0.7263884,0.64854515,0.11627548,0.17453292
5128,-0.20519923,-0.7193244,0.6467822,0.14878975,0.17453292
5154,-0.21090122,-0.71465313,0.6442659,0.1723748,0.17453292
5178,-0.21294236,-0.71364087,0.6430706,0.17841664,0.17453292
5203,-0.21571511,-0.71981853,0.6379606,0.16832878,0.17453292
5228,-0.21861643,-0.7219839,0.63459325,0.16804007,0.17453292
5254,-0.22670811,-0.71758,0.63110644,0.18811437,0.17453292
5278,-0.22877885,-0.71691006,0.62663275,0.20256248,0.17453292
5303,-0.22996697,-0.7157866,0.622705,0.21680246,0.17453292
5329,-0.2297743,-0.71518594,0.6174034,0.23350775,0.17453292
5353,-0.23283717,-0.71215737,0.6123847,0.2521978,0.17453292
5378,-0.23528741,-0.71135163,0.61151284,0.25430444,0.17453292
5404,-0.23776485,-0.71052736,0.61062294,0.25643384,0.17453292
5428,-0.23789516,-0.71048373,0.6105759,0.25654584,0.17453292
5453,-0.23805557,-0.71043,0.610518,0.2566837,0.17453292
5479,-0.24453804,-0.7091838,0.61851513,0.23387711,0.17453292
5503,-0.24894711,-0.7070351,0.624063,0.22061747,0.17453292
5528,-0.25139812,-0.7036536,0.6284405,0.21617848,0.17453292
5554,-0.25618297,-0.6946607,0.63488257,0.22077331,0.17453292
5578,-0.25917134,-0.68914753,0.63806427,0.22534397,0.17453292
5604,-0.26268968,-0.684705,0.63959724,0.23040946,0.17453292
5628,-0.26658738,-0.67935,0.6409272,0.2379644,0.17453292
5653,-0.27524948,-0.6677166,0.64727485,0.24377754,0.17453292
5679,-0.27668297,-0.666679,0.649625,0.23869006,0.17453292
5703,-0.27312717,-0.6743524,0.64749277,0.2267235,0.17453292
5729,-0.26582968,-0.68983746,0.6394347,0.21114491,0.17453292
5753,-0.24059139,-0.74888873,0.58717793,0.19105896,0.17453292
5778,-0.2284789,-0.77980584,0.5568572,0.17207651,0.17453292
5804,-0.21881022,-0.799457,0.53735405,0.15569603,0.17453292
5828,-0.21082038,-0.812793,0.5242339,0.14177857,0.17453292
5853,-0.20030704,-0.82155037,0.5251095,0.095875576,0.17453292
5878,-0.20278977,-0.8143221,0.5336508,0.10475,0.17453292
5903,-0.20584372,-0.8046678,0.54608095,0.109241635,0.17453292
5929,-0.20700975,-0.79529864,0.5596159,0.1071309,0.17453292
5953,-0.21051249,-0.7810371,0.5780595,0.10729739,0.17453292
5978,-0.22567435,-0.7558675,0.59843856,0.14002393,0.17453292
6004,-0.22878835,-0.751155,0.6014955,0.14705521,0.17453292
6028,-0.2262723,-0.750156,0.60533386,0.14013487,0.17453292
6053,-0.22487159,-0.74824095,0.6102638,0.13094398,0.17453292
6078,-0.23218016,-0.7362707,0.61903465,0.14420095,0.17453292
6103,-0.23211011,-0.7362928,0.61904836,0.14414206,0.17453292
6128,-0.2365659,-0.7310028,0.62012774,0.15847091,0.17453292
6153,-0.24081774,-0.7265915,0.620557,0.17023702,0.17453292
6179,-0.2452872,-0.7204329,0.62355983,0.17884032,0.17453292
6203,-0.24926434,-0.71607935,0.6246145,0.18696092,0.17453292
