Milliseconds,X,Y,Z
4027,0.58024377,0.48841235,9.777278
4051,0.6537132,0.46204108,9.773923
4076,0.6769433,0.43485156,9.773589
4102,0.73166925,0.41424167,9.77054
4126,0.80255806,0.41119877,9.765101
4151,0.9450343,0.3776257,9.753702
4176,0.96894324,0.37747133,9.751362
4202,0.96892244,0.35011637,9.752384
4226,0.96692365,0.34494162,9.752767
4251,0.88797545,0.36421993,9.759571
4276,0.87906206,0.36230043,9.760449
4302,0.8634997,0.37146115,9.761495
4327,0.852719,0.38685778,9.761844
4351,0.82185096,0.3933838,9.764231
4376,0.7484724,0.3681286,9.771113
4401,0.76990515,0.4167888,9.767493
4427,0.73549867,0.39852938,9.7709055
4451,0.6995423,0.4243475,9.772459
4476,0.6632007,0.4524878,9.77373
4501,0.61447763,0.47272062,9.775957
4526,0.58773714,0.505349,9.7759695
4552,0.58824205,0.5289352,9.774692
4576,0.5759659,0.57213616,9.772989
4601,0.55445087,0.5703372,9.774339
4627,0.57395494,0.6056233,9.77109
4651,0.6377757,0.6534168,9.7640505
4676,0.745807,0.63760257,9.75744
4702,0.8134309,0.6693595,9.749907
4726,0.86495394,0.7021631,9.743162
4751,0.9202324,0.691791,9.738839
4776,0.98337096,0.77201384,9.726632
4802,1.1125518,0.7883652,9.71139
4826,1.10536,0.78923756,9.71214
4851,1.1052592,0.8188609,9.7097
4876,1.1023899,0.8478241,9.707539
4902,1.0493461,0.8954109,9.709146
4926,0.99943197,0.90111506,9.713882
4951,0.9690159,0.91337806,9.715819
4976,0.8991907,0.9354716,9.720428
5001,0.7337232,0.91782916,9.735996
5027,0.72051734,0.9095082,9.737763
5051,0.6688783,0.88017124,9.744141
5076,0.6030387,0.91847163,9.744904
5101,0.6034194,0.9053459,9.746108
5127,0.5729906,0.94218826,9.744452
5151,0.5355713,0.8966442,9.750876
5176,0.6314179,0.99369437,9.735722
5201,0.66360396,0.9702399,9.735947
5226,0.7136446,0.9784184,9.731587
5252,0.7418999,1.00737,9.72652
5276,0.70593894,0.99175364,9.7308
5301,0.7176362,0.98014903,9.73112
5326,0.7033812,0.979385,9.732238
5352,0.66211116,0.99076676,9.73398
5376,0.66342086,1.0318514,9.729622
5401,0.67142725,1.0524265,9.726869
5426,0.6486898,1.0378289,9.7299795
5451,0.6206366,1.0622509,9.729174
5476,0.5850662,1.0376997,9.734026
5501,0.52946806,1.0055987,9.740576
5526,0.5086997,1.0243143,9.739733
5551,0.53324133,0.9974453,9.741208
5576,0.5520591,1.0170588,9.7381315
5602,0.5647821,1.0160626,9.737506
5626,0.56637,1.0102849,9.738015
5651,0.5706918,1.0041882,9.738393
5676,0.54575485,1.0062171,9.739614
5702,0.56306386,1.0066599,9.738582
5726,0.586629,1.0176713,9.736046
5751,0.57483256,1.0059862,9.737964
5776,0.5657554,1.0172703,9.737324
5801,0.5642497,1.0251905,9.73658
5826,0.5311069,1.0100632,9.740025
5852,0.49350044,1.0061471,9.742408
5876,0.5006884,0.9993926,9.742737
5901,0.49939162,0.98843443,9.743921
5926,0.5106658,0.98924226,9.743255
5951,0.5050203,0.99012357,9.743459
5976,0.49770945,1.0006061,9.742764
6002,0.51134294,0.99932325,9.74219
6026,0.4657617,1.0047041,9.743922
6051,0.448785,1.0033399,9.74486
6076,0.44162333,0.98220104,9.74734
6102,0.43988213,0.9812677,9.747513
6126,0.40479857,0.9652965,9.750627
6151,0.41024897,0.98030245,9.748902
6176,0.44374228,0.9711111,9.748355
6202,0.46930817,0.951354,9.749105
6226,0.47432098,0.90726787,9.753065
6251,0.45015314,0.9393972,9.751168
6276,0.4357238,0.9495294,9.750842
6302,0.36806184,0.96568066,9.752045
6326,0.42030245,0.94043106,9.7524
6351,0.5628742,0.8591706,9.752711
6376,0.5626799,0.86120266,9.752543
6401,0.52768034,0.826837,9.757473
6426,0.49560633,0.8304584,9.758847
6452,0.464159,0.80094534,9.762859
6476,0.45111704,0.8006408,9.763496
6501,0.42819458,0.7921776,9.765219
6526,0.36286366,0.7905656,9.767995
6551,0.38807034,0.7578039,9.769623
6577,0.43320742,0.7820568,9.765813
6601,0.45961085,0.77591956,9.765096
6626,0.44722602,0.7730993,9.765895
6651,0.4834853,0.784497,9.763257
6676,0.47256026,0.7850163,9.763751
6702,0.47876358,0.7108944,9.769125
6726,0.49162567,0.7058645,9.768851
6751,0.54105836,0.73386806,9.7641735
6776,0.47091255,0.7004628,9.77026
6801,0.5065969,0.75196034,9.764646
6827,0.53934354,0.74798435,9.763197
6851,0.52906734,0.7534616,9.763338
6876,0.5326145,0.7555321,9.762985
6901,0.47048122,0.7597359,9.765851
6926,0.42299747,0.74214715,9.769375
6952,0.3984488,0.74894625,9.769888
6976,0.36334446,0.72313577,9.7732
7001,0.36772043,0.70514464,9.774351
7027,0.39496353,0.7106606,9.772888
7051,0.41659006,0.70117617,9.7726755
7076,0.43463752,0.6800735,9.773381
7102,0.43894506,0.6768009,9.773416
7126,0.43805316,0.6194154,9.777261
7151,0.46021166,0.6001076,9.777447
7176,0.4587618,0.57015395,9.779307
7202,0.47957364,0.5491068,9.779513
7226,0.46435565,0.4918144,9.783297
7251,0.4579404,0.47050354,9.784647
7276,0.5113299,0.41992024,9.784304
7301,0.5018867,0.4250444,9.784572
7327,0.52015924,0.40086636,9.784637
7351,0.4961221,0.4031945,9.78579
7376,0.43140873,0.3609084,9.790506
7401,0.44513008,0.34323543,9.790527
7426,0.42534262,0.32444704,9.792048
7452,0.44517648,0.33045235,9.790965
7476,0.41637382,0.30506283,9.7930565
7501,0.42479694,0.3085021,9.792587
7527,0.38597724,0.30184147,9.794402
7551,0.4428238,0.30156013,9.792005
7576,0.4509986,0.29124126,9.7919445
7601,0.47581849,0.26908317,9.791404
7626,0.49181014,0.24363373,9.79128
7652,0.5021919,0.20049854,9.791731
7676,0.5431463,0.15779124,9.790326
7701,0.5253243,0.12064464,9.791826
7726,0.51289684,0.10564851,9.792659
7751,0.49474213,0.083783366,9.793804
7776,0.4786962,0.06295405,9.794758
7802,0.47757235,0.069914795,9.794765
7826,0.49494216,0.06435022,9.7939415
7851,0.48329774,0.09970514,9.794227
7876,0.5588767,0.059472226,9.790531
7902,0.6098612,-0.019482883,9.787649
7926,0.60873866,-0.027667636,9.7877
7951,0.57330596,-0.05530376,9.7897215
7976,0.51378864,-0.074404,9.792899
8001,0.46320152,-0.11743281,9.795001
8026,0.4600024,-0.09303678,9.795414
8052,0.42456916,-0.084257334,9.797093
8076,0.49370122,-0.050921302,9.794083
8101,0.47779825,-0.059018612,9.794826
8126,0.5019158,-0.032411598,9.793744
8151,0.48535866,3.524662E-4,9.794632
8177,0.5358013,-0.046054095,9.791894
8201,0.5568842,-0.011626863,9.790819
8226,0.5998852,-0.04149051,9.7881975
8251,0.63012844,-0.046529453,9.786274
8277,0.6422787,-0.118034504,9.784883
8301,0.7033664,-0.093222715,9.78095
8326,0.706654,-0.12202659,9.7803955
8352,0.7524968,-0.14964505,9.776591
8376,0.7092865,-0.14466374,9.779896
8401,0.6047438,-0.16766256,9.78655
8426,0.53480023,-0.10199409,9.791526
8452,0.51964635,-0.17328104,9.79134
8476,0.45744538,-0.14646354,9.79488
8501,0.4085719,-0.17583294,9.796557
8527,0.39841798,-0.1673567,9.797124
8551,0.35736054,-0.20284191,9.798038
8576,0.32014763,-0.22262876,9.798894
8601,0.29685318,-0.14732103,9.801049
8627,0.2949191,-0.2190626,9.799767
8651,0.2663326,-0.15050495,9.801877
8677,0.26010922,-0.19029453,9.8013525
8701,0.31770104,-0.17094448,9.800012
8726,0.36810538,-0.15880054,9.798452
8751,0.371166,-0.13702181,9.798666
8776,0.39475742,-0.08759027,9.79831
8802,0.42383757,-0.07032637,9.797235
8826,0.4244115,-0.030332725,9.797415
8852,0.383264,-0.037121873,9.799088
8876,0.39513123,-0.041732166,9.798597
8901,0.40020803,-0.032525636,9.798427
8926,0.34370944,-0.054029115,9.800476
8951,0.33771673,-0.08107577,9.800498
8977,0.3532217,-0.08083404,9.799953
9001,0.3466792,-0.08723262,9.800133
9027,0.34594864,-0.09352166,9.8001
9051,0.35341758,-0.07652328,9.799981
9076,0.3408251,-0.088161394,9.800329
9102,0.31050932,-0.08743546,9.801343
9126,0.2655188,-0.0943561,9.802601
9151,0.2777399,-0.09741169,9.802232
9176,0.30352,-0.09956823,9.801446
9202,0.33649498,-0.1074612,9.800286
9226,0.37494096,-0.12340928,9.798703
9251,0.34195256,-0.12780257,9.799853
9277,0.33052665,-0.1337934,9.800165
9301,0.31490734,-0.12608123,9.800781
9326,0.33005658,-0.12747677,9.800265
9351,0.3909747,-0.1268031,9.798033
9377,0.41327852,-0.12678948,9.797118
9401,0.4649463,-0.11913658,9.794897
9426,0.5092464,-0.11465434,9.7927475
9451,0.52427053,-0.1112071,9.791995
9477,0.5338022,-0.092763506,9.791672
9501,0.5570428,-0.08169988,9.790476
9526,0.59027356,-0.08344873,9.788514
9551,0.6137097,-0.101318814,9.786903
9576,0.5872824,-0.121153444,9.7883
9602,0.58571696,-0.11099713,9.788514
9626,0.55879635,-0.09033697,9.7903
9651,0.51390445,-0.094891004,9.792716
9676,0.5386787,-0.09353423,9.791397
9702,0.53398603,-0.094109744,9.791649
9726,0.5218124,-0.102587,9.79222
9751,0.5108023,-0.120021135,9.792603
9776,0.46337873,-0.12615737,9.794884
9802,0.4318639,-0.09070094,9.796717
9826,0.4062784,-0.104752354,9.79767
9851,0.40164703,-0.12329031,9.797646
9876,0.38041514,-0.12935957,9.798415
9901,0.35628328,-0.101903014,9.799646
9927,0.34471068,-0.14600493,9.799502
9951,0.38518932,-0.15972172,9.797781
9976,0.49248207,-0.12666777,9.793457
10002,0.56980836,-0.17723384,9.788478
10026,0.5966007,-0.16274805,9.787133
10051,0.59634423,-0.17969841,9.786852
