Milliseconds,X,Y,Z,cos,headingAccuracy
4452,0.030217877,-0.03021043,0.26834115,0.9623758,0.17453292
4478,0.031264983,-0.026475247,0.26595718,0.9631139,0.17453292
4502,0.031496692,-0.023934538,0.2619386,0.96427345,0.17453292
4528,0.03279369,-0.022110289,0.26402926,0.9637034,0.17453292
4552,0.03398641,-0.021780318,0.26508483,0.96337974,0.17453292
4577,0.035905126,-0.020665701,0.26310715,0.9638767,0.17453292
4602,0.035466902,-0.019737037,0.26020974,0.9646986,0.17453292
4628,0.037455127,-0.020253878,0.2595916,0.9647793,0.17453292
4652,0.04073518,-0.022641534,0.26257178,0.9637863,0.17453292
4677,0.041473385,-0.028089369,0.26460204,0.9630559,0.17453292
4703,0.04399404,-0.030945916,0.2656182,0.9625767,0.17453292
4727,0.04642288,-0.032892287,0.26867923,0.961548,0.17453292
4752,0.046637207,-0.03581031,0.26756385,0.96174437,0.17453292
4778,0.051501665,-0.037780765,0.26841256,0.9611841,0.17453292
4802,0.054208856,-0.043798573,0.27063665,0.96015567,0.17453292
4827,0.05419523,-0.04337666,0.27162004,0.9598979,0.17453292
4852,0.05569512,-0.042909004,0.2725193,0.9595781,0.17453292
4877,0.057281986,-0.041327734,0.27474138,0.95892024,0.17453292
4903,0.05875244,-0.038981054,0.27432007,0.9590501,0.17453292
4927,0.05833581,-0.036424767,0.2746624,0.9590781,0.17453292
4952,0.05849267,-0.034780957,0.27426845,0.9592423,0.17453292
4977,0.056944877,-0.02494231,0.26676786,0.96175367,0.17453292
5002,0.055185445,-0.023598785,0.266528,0.9619566,0.17453292
5027,0.05455488,-0.023151893,0.26494074,0.96244174,0.17453292
5052,0.05239302,-0.021024788,0.26458827,0.96270764,0.17453292
5077,0.053960595,-0.01774888,0.26055866,0.96378547,0.17453292
5102,0.052649867,-0.017742116,0.25944233,0.96415913,0.17453292
5128,0.054063514,-0.015758974,0.25933304,0.96414477,0.17453292
5152,0.051268235,-0.014671943,0.2564314,0.9650903,0.17453292
5177,0.054006167,-0.020504827,0.24959426,0.96662587,0.17453292
5202,0.056430407,-0.020506069,0.24824181,0.9668356,0.17453292
5228,0.057485245,-0.022859888,0.24855918,0.9666391,0.17453292
5252,0.05931434,-0.023819027,0.24972562,0.9662047,0.17453292
5278,0.058455016,-0.023064343,0.24768351,0.96680087,0.17453292
5302,0.057629395,-0.02301797,0.24885242,0.96655136,0.17453292
5327,0.057391442,-0.022365395,0.24812625,0.9667675,0.17453292
5353,0.057422474,-0.020193527,0.24787511,0.9668779,0.17453292
5377,0.059442844,-0.019846786,0.24610054,0.9672162,0.17453292
5402,0.06052044,-0.020124799,0.24385564,0.9677121,0.17453292
5427,0.059509687,-0.01917591,0.24392645,0.9677762,0.17453292
5453,0.060362365,-0.017509589,0.24347408,0.96786886,0.17453292
5477,0.058717057,-0.015971951,0.24481253,0.96765906,0.17453292
5502,0.05636792,-0.013838288,0.24108167,0.96876764,0.17453292
5527,0.057018388,-0.012678597,0.23937486,0.9691686,0.17453292
5553,0.055970315,-0.014279973,0.23841396,0.9694443,0.17453292
5577,0.057179265,-0.014966627,0.23854007,0.96933234,0.17453292
5602,0.05732025,-0.015484017,0.2406674,0.9687899,0.17453292
5627,0.05704245,-0.015670868,0.24003878,0.9689592,0.17453292
5653,0.056825332,-0.015843358,0.2420276,0.9684743,0.17453292
5677,0.056583263,-0.014705988,0.23991515,0.9690319,0.17453292
5702,0.056783907,-0.015687272,0.23772137,0.9695453,0.17453292
5727,0.057633653,-0.016677933,0.23847042,0.9692946,0.17453292
5753,0.0569298,-0.01615573,0.23982571,0.96901065,0.17453292
5777,0.057374038,-0.015585092,0.23952435,0.96906835,0.17453292
5802,0.05684341,-0.015296982,0.24464917,0.96782315,0.17453292
5827,0.056647867,-0.013709898,0.24372458,0.9680916,0.17453292
5853,0.05595765,-0.012007603,0.24179912,0.96863705,0.17453292
5877,0.055709347,-0.012456438,0.24164051,0.96868527,0.17453292
5902,0.054563127,-0.012577675,0.23996617,0.9691651,0.17453292
5927,0.055311494,-0.013149882,0.24035178,0.9690195,0.17453292
5952,0.05530052,-0.012794341,0.24148872,0.96874213,0.17453292
5977,0.055724528,-0.012330407,0.2410047,0.9688444,0.17453292
6002,0.055854075,-0.012917764,0.24281046,0.9683783,0.17453292
6028,0.055536527,-0.010673403,0.24141093,0.9687737,0.17453292
6052,0.055257242,-0.0098528825,0.24134481,0.96881485,0.17453292
6077,0.05412935,-0.009694823,0.24249673,0.96859246,0.17453292
6103,0.054070957,-0.009565581,0.24347451,0.96835166,0.17453292
6127,0.05282029,-0.008148604,0.24125333,0.9689894,0.17453292
6152,0.0536381,-0.008203093,0.2417993,0.96880794,0.17453292
6178,0.053599466,-0.0099663455,0.24197373,0.96874994,0.17453292
6202,0.05297019,-0.01131847,0.2448799,0.9680392,0.17453292
6227,0.050841905,-0.012132442,0.24461895,0.9682094,0.17453292
6252,0.05214511,-0.010472695,0.24576056,0.9678703,0.17453292
6278,0.05246999,-0.0096076885,0.24619555,0.9677512,0.17453292
6302,0.05239912,-0.006199023,0.24356313,0.9684487,0.17453292
6327,0.052585337,-0.011044774,0.24612677,0.9677471,0.17453292
6352,0.04964233,-0.016903685,0.24878795,0.9671373,0.17453292
6378,0.049736306,-0.016880797,0.24854393,0.9671956,0.17453292
6402,0.047587108,-0.015582017,0.24863207,0.9673028,0.17453292
6427,0.047360916,-0.013935976,0.24892068,0.96726483,0.17453292
6452,0.04544945,-0.012924288,0.24535333,0.9682815,0.17453292
6478,0.045272093,-0.012275384,0.24551168,0.9682581,0.17453292
6502,0.044573575,-0.011208289,0.24636221,0.96808743,0.17453292
6527,0.04367155,-0.009192582,0.24273321,0.96906596,0.17453292
6552,0.042342808,-0.009745594,0.2443232,0.9687199,0.17453292
6578,0.04412011,-0.011641537,0.24509162,0.9684255,0.17453292
6602,0.044128742,-0.013089757,0.24366702,0.9687661,0.17453292
6627,0.04352226,-0.012474322,0.24690583,0.9679813,0.17453292
6653,0.044913284,-0.013971947,0.24782813,0.9676615,0.17453292
6677,0.0447941,-0.013444819,0.24740306,0.9677833,0.17453292
6702,0.041180976,-0.014743863,0.24609101,0.9682592,0.17453292
6728,0.042379014,-0.019840136,0.25148314,0.9667299,0.17453292
6752,0.043190338,-0.01732946,0.25074744,0.9669333,0.17453292
6777,0.0406378,-0.014281132,0.25098678,0.96703166,0.17453292
6802,0.04364691,-0.015381383,0.25104856,0.9668676,0.17453292
6827,0.043917913,-0.016932579,0.2536417,0.96615237,0.17453292
6853,0.044089526,-0.016260818,0.2556892,0.9656162,0.17453292
6877,0.044234388,-0.016419848,0.25544873,0.9656706,0.17453292
6902,0.043621227,-0.0133188525,0.25500605,0.96586317,0.17453292
6928,0.04212538,-0.011224158,0.25456166,0.9660734,0.17453292
6952,0.042147778,-0.009895913,0.255212,0.9659153,0.17453292
6977,0.04042263,-0.008454734,0.25630605,0.9657131,0.17453292
7002,0.039615598,-0.008797532,0.25895306,0.96503705,0.17453292
7028,0.04024635,-0.010079137,0.25866723,0.9650751,0.17453292
7052,0.039154086,-0.0114950305,0.25967324,0.964834,0.17453292
7077,0.03927538,-0.012397399,0.25968292,0.96481526,0.17453292
7103,0.039197896,-0.012570168,0.26172325,0.96426475,0.17453292
7127,0.036359537,-0.013283207,0.26198217,0.96429604,0.17453292
7152,0.03568377,-0.014684415,0.26058045,0.96468073,0.17453292
7178,0.034174822,-0.015039422,0.25978604,0.9649441,0.17453292
7202,0.033402763,-0.016366301,0.25913867,0.9651236,0.17453292
7227,0.030373365,-0.016376557,0.25904617,0.96524835,0.17453292
7252,0.028461654,-0.017699167,0.261325,0.9646688,0.17453292
7277,0.027512658,-0.01955539,0.2620685,0.96445876,0.17453292
7303,0.027656358,-0.01899572,0.26298088,0.9642175,0.17453292
7327,0.026693916,-0.020242931,0.26213706,0.964449,0.17453292
7352,0.026478898,-0.01903796,0.26177868,0.9645768,0.17453292
7377,0.023483742,-0.01648052,0.2591205,0.9654188,0.17453292
7403,0.02280668,-0.017374214,0.2597952,0.96523803,0.17453292
7427,0.021614885,-0.016652234,0.25961766,0.96532595,0.17453292
7452,0.020389857,-0.016397072,0.25975338,0.96532047,0.17453292
7477,0.020553978,-0.016450364,0.26039788,0.9651424,0.17453292
7503,0.020839062,-0.016815228,0.2605995,0.9650756,0.17453292
7527,0.019993994,-0.014991607,0.26061112,0.9651204,0.17453292
7552,0.020737695,-0.017794915,0.26062045,0.9650546,0.17453292
7578,0.02028952,-0.018388689,0.2580541,0.96574235,0.17453292
7602,0.01952563,-0.019902859,0.25809437,0.9657173,0.17453292
7627,0.018485928,-0.021022843,0.25826305,0.9656689,0.17453292
7652,0.01647981,-0.022115476,0.2575106,0.96588176,0.17453292
7678,0.014869101,-0.024722764,0.2557582,0.9663102,0.17453292
7702,0.012799897,-0.024330184,0.25559112,0.966394,0.17453292
7727,0.01189123,-0.023915881,0.2553181,0.9664881,0.17453292
7752,0.010569196,-0.023307959,0.25503516,0.966593,0.17453292
7777,0.0093495995,-0.022780318,0.25574592,0.96643037,0.17453292
7803,0.009671967,-0.022636719,0.25548288,0.96650016,0.17453292
7827,0.009577746,-0.02358512,0.2535731,0.96698123,0.17453292
7852,0.011175704,-0.022550883,0.2537668,0.96693796,0.17453292
7878,0.008821035,-0.027247721,0.2555289,0.96637714,0.17453292
7902,0.007033213,-0.030320168,0.25682974,0.9659553,0.17453292
7927,0.0065906527,-0.030377364,0.25605565,0.96616215,0.17453292
7953,0.0047317357,-0.028995287,0.25497043,0.9665024,0.17453292
7977,0.0029729037,-0.026311046,0.2534415,0.96698827,0.17453292
8002,2.6300098E-4,-0.024369681,0.25611967,0.9663378,0.17453292
